seed,lambda,trustworthiness,density_corr
42,0.0,0.97349632054297,0.5245764190634989
42,0.001,0.9788007298783281,0.7417452065844594
42,0.005,0.9700996968315453,0.8702221220955934
42,0.01,0.960735757087896,0.9239864032173626
42,0.05,0.9270799822137842,0.9804266780658975
42,0.1,0.884668603658669,0.9916660397900613
