seed,lambda,trustworthiness,density_corr
46,0.0,0.88422649011937,0.7436374896072139
46,0.001,0.8800796509178453,0.9175471535750724
46,0.005,0.8484729661952051,0.9718936261791943
46,0.01,0.8155721777510282,0.9836414132202322
46,0.05,0.7409524124786839,0.9971799479433586
46,0.1,0.7077484843013342,0.9990207031127827
