seed,lambda,trustworthiness,density_corr
44,0.0,0.9465751469555622,0.40415105544519586
44,0.001,0.9490476356705788,0.844450523489504
44,0.005,0.9228976547296619,0.9511433641283068
44,0.01,0.898696077841308,0.9718871412594019
44,0.05,0.8142863837897483,0.9955423432259455
44,0.1,0.7698541960076236,0.9983812169513641
