seed,lambda,trustworthiness,density_corr
45,0.0,0.999264869094192,0.0242498635491953
45,0.001,0.9996298405055672,0.9938369246104005
45,0.005,0.999174183970308,0.9994064400035303
45,0.01,0.9991951088373959,0.9997056065484151
45,0.05,0.9966494613301233,0.99988831471049
45,0.1,0.995723972314174,0.999930875182048
