seed,lambda,trustworthiness,density_corr
42,0.0,0.9499873527936603,0.46299900167612296
42,0.001,0.9520781181663156,0.8490722121183616
42,0.005,0.9268060507573478,0.9528463292408147
42,0.01,0.9004660046143044,0.9746627958467867
42,0.05,0.8241266445982546,0.9954462964192164
42,0.1,0.7912459705085766,0.9982684429798393
