seed,lambda,trustworthiness,density_corr
46,0.0,0.9993798334837998,-0.5261129408054267
46,0.001,0.9999668251579897,0.9931691140161242
46,0.005,0.9984612498746113,0.9988220285654853
46,0.01,0.9984972895977531,0.9995044715665009
46,0.05,0.9968898866486107,0.9998668886213963
46,0.1,0.995870972013241,0.9999053807967728
