seed,lambda,trustworthiness,density_corr
45,0.0,0.9477732771591935,0.5361525931802853
45,0.001,0.9534619440264821,0.8673706765681327
45,0.005,0.9292444217072926,0.9552656112598726
45,0.01,0.9041798535459926,0.9762320990241289
45,0.05,0.8305774420704183,0.9958682923076323
45,0.1,0.7960571973116661,0.9984129589957164
