seed,lambda,trustworthiness,density_corr
45,0.0,0.8839770970007021,0.7310714950519042
45,0.001,0.8838422028287691,0.9198004697521535
45,0.005,0.8495788504363526,0.9731178436386325
45,0.01,0.8202962383388505,0.9851144917186286
45,0.05,0.7331548279666967,0.9974498115268202
45,0.1,0.7034578352893971,0.9990591540659693
