seed,lambda,trustworthiness,density_corr
44,0.0,0.9744179613916667,0.6037182290107113
44,0.001,0.9748080461541994,0.7917170997695615
44,0.005,0.9654239899317648,0.9104865682587037
44,0.01,0.96060172011512,0.9390747875803698
44,0.05,0.9226934653149268,0.9814747267657081
44,0.1,0.9053267592430769,0.9917569095793123
