seed,lambda,trustworthiness,density_corr
42,0.0,0.9080425211950636,0.5115989427980264
42,0.001,0.9231145326738547,0.7578861595435729
42,0.005,0.906322496085208,0.9211145190439913
42,0.01,0.8910156108800177,0.9599640084158931
42,0.05,0.8337556617895601,0.9925561798809325
42,0.1,0.8024427612563205,0.9974178573788117
