seed,lambda,trustworthiness,density_corr
45,0.0,0.9086990611397391,0.4580493833844674
45,0.001,0.922921407531577,0.7519146176701123
45,0.005,0.908938129039824,0.933718640011906
45,0.01,0.8979450756399909,0.9622750535468745
45,0.05,0.8377133889337279,0.9934363959038072
45,0.1,0.8012703793381759,0.9973517394979543
