method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.9770469254689538,0.9818203872003209,0.4312349821295055,0.16229037940502167,0.39347808805271217,11.875580072402954
Density t-SNE,lambda_density,0.001,0.9511332891965092,0.9493516581402347,0.8729891888294952,-0.0695110559463501,0.5359012900384382,43.81280827522278
UMAP,n_neighbors,50,0.9517693168823352,0.9768690219681011,0.267081703984065,0.19192329049110413,0.8526744538567388,46.065634965896606
densne,perplexity,100,0.9784181121476577,0.9821616972615107,0.4089697209979908,0.17451454653050236,0.41938349591907137,19.665354013442993
