method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.9806206689765035,0.9673517626264944,0.7975444258013433,0.004808507394045591,1.5311403,22.574021816253662
Density t-SNE,lambda_density,0.00025,0.9546457450138932,0.9092839654116784,0.646932971059543,0.004553600680083036,2.4813004,118.954265832901
UMAP,n_neighbors,50,0.9510692771830888,0.9623508459875896,0.7680635513717576,0.002867031143978238,0.7737287,46.47600173950195
densne,perplexity,100,0.9812044114078773,0.9667282575137168,0.79253788495531,0.005737486017378619,1.6146896762240028,24.43567991256714
