method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.9300352613100612,0.9097997873407564,0.43236246789953786,-0.12927067279815674,0.39950585,11.806023836135864
Density t-SNE,lambda_density,0.0005,0.9053164449794362,0.844435590330023,0.8058573660482529,-0.1234821304678917,0.99151903,56.12570786476135
densne,perplexity,100,0.9283717845320494,0.9075748981843715,0.47687338335797946,-0.12707590159587048,0.3952915698058184,17.40338397026062
