method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.9808181350705029,0.965640967433453,0.7976465267248993,0.005382005590945482,1.4796739,23.11420488357544
Density t-SNE,lambda_density,0.0005,0.9514063638847576,0.9061251307221984,0.6404663954524382,0.004344968590885401,2.4863458,105.81266188621521
UMAP,n_neighbors,30,0.9595201498076499,0.9648313128086718,0.768501605937796,0.004573711659759283,0.74176013,26.442126750946045
densne,perplexity,100,0.9800565261364109,0.9669189023059517,0.7927823728931613,0.005376007689443128,1.6231533791610602,23.516180992126465
