method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.9824169793076714,0.975676084708493,0.5806841366496157,0.4060836136341095,1.5832457621353628,3.681737184524536
Density t-SNE,lambda_density,0.008,0.9591424944839771,0.9700303512059189,0.9247514687313629,0.193794846534729,1.8056584923586536,7.764491081237793
UMAP,n_neighbors,5,0.9770922973096865,0.9769371130447712,0.528024120540288,0.5445092916488647,0.5845211903512236,2.507880210876465
DensMAP,n_neighbors,5,0.9541494844918036,0.9699129009571102,0.7888119459295112,0.5276097059249878,0.6864747614043007,3.1665401458740234
densne,perplexity,100,0.9812605629084306,0.9748814525597048,0.6405169911187933,0.44666183972302437,1.634494371827867,5.390487909317017
