method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.8812763670729773,0.9368970151004049,0.17413069257748146,0.537601888179779,0.5756818,6.760231018066406
Density t-SNE,lambda_density,0.008,0.8648530728530729,0.8975369025199533,0.9705701157784349,0.3161943554878235,1.0615643,14.015980005264282
UMAP,n_neighbors,5,0.8559343694597932,0.9130437421962846,0.034030731104698904,0.5779088735580444,0.59600085,5.117030143737793
densne,perplexity,100,0.8803349682332733,0.9365137172933783,0.18179106151715083,0.5348707376804711,0.5650992537637025,9.528786182403564
