method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,50,0.9999977088975825,0.9997972835790951,0.09869166713195975,nan,5.466362223986653,5.794636011123657
Density t-SNE,lambda_density,0.002,0.9939069595746816,0.9858179837496238,0.9911543488651161,nan,4.333080131190801,41.54421520233154
UMAP,n_neighbors,10,0.9985580258802287,0.9999733854950346,0.0991227989856035,nan,1.0396095721812035,7.1323370933532715
DensMAP,n_neighbors,100,0.9993549322900993,0.9999317363827867,0.9930359266066637,nan,1.557958463198033,16.0403950214386
densne,perplexity,5,0.9999999759253686,0.9999999799378072,0.5939069840246864,nan,8.905559970261404,6.652933120727539
