dataset,method,seed,param1_name,param1_value,param2_name,param2_value,AUROC_kNN,AUROC_LOF,AUROC_IF,AUROC_centroid,AUROC_linear,AUPRC_kNN,AUPRC_LOF,AUPRC_IF,AUPRC_centroid,AUPRC_linear
fashion_dino,HIGH-D,0,,,,,0.8684933333333333,0.45911599999999997,0.9131644444444444,0.9179742222222221,0.9990671111111111,0.44032102385404487,0.09497745287534012,0.665198709188344,0.6918389775430024,0.9944530837433739
fashion_dino,HIGH-D,1,,,,,0.8684933333333333,0.45911599999999997,0.9131644444444444,0.9179742222222221,0.9990671111111111,0.44032102385404487,0.09497745287534012,0.665198709188344,0.6918389775430024,0.9944530837433739
fashion_dino,HIGH-D,2,,,,,0.8684933333333333,0.45911599999999997,0.9131644444444444,0.9179742222222221,0.9990671111111111,0.44032102385404487,0.09497745287534012,0.665198709188344,0.6918389775430024,0.9944530837433739
fashion_dino,HIGH-D,3,,,,,0.8684933333333333,0.45911599999999997,0.9131644444444444,0.9179742222222221,0.9990671111111111,0.44032102385404487,0.09497745287534012,0.665198709188344,0.6918389775430024,0.9944530837433739
fashion_dino,HIGH-D,4,,,,,0.8684933333333333,0.45911599999999997,0.9131644444444444,0.9179742222222221,0.9990671111111111,0.44032102385404487,0.09497745287534012,0.665198709188344,0.6918389775430024,0.9944530837433739
fashion_dino,DR-SNE,0,lambda,0.0,k_density,40.0,0.7854133333333334,0.65052,0.7967884444444444,0.7931506666666666,0.6191377777777778,0.31816654805295175,0.20820012011278183,0.3512209794437209,0.3552608789434012,0.36153502674936583
fashion_dino,DR-SNE,0,lambda,0.0,k_density,80.0,0.8452231111111109,0.6265257777777777,0.8500737777777776,0.8380453333333333,0.6306626666666666,0.3550282049574662,0.17562745976180472,0.39542903721917744,0.3907343138893791,0.3230125930473695
fashion_dino,DR-SNE,0,lambda,0.0,k_density,300.0,0.7813528888888889,0.53532,0.8298215555555556,0.8318577777777777,0.5946466666666667,0.2653535727592308,0.12847982943020814,0.3641705631693315,0.3716953869253442,0.34142386718456524
fashion_dino,DR-SNE,0,lambda,5e-05,k_density,40.0,0.7797662222222224,0.6211948888888889,0.8074586666666667,0.7864977777777776,0.6317373333333334,0.3136906830180797,0.1853825850857236,0.36674267615775413,0.35142577634891653,0.26432397902694227
fashion_dino,DR-SNE,0,lambda,5e-05,k_density,80.0,0.86786,0.6657366666666666,0.8715177777777776,0.8617942222222222,0.629828,0.42556665220617335,0.2041407295061197,0.4792193070996159,0.47610323001883514,0.35561488475512826
fashion_dino,DR-SNE,0,lambda,5e-05,k_density,300.0,0.7904520000000002,0.5593591111111111,0.8341795555555557,0.834756,0.6190880000000001,0.2868873198878712,0.1480056691169876,0.38627778951589764,0.38523507659039324,0.3500586255643477
fashion_dino,DR-SNE,0,lambda,0.0001,k_density,40.0,0.7001551111111111,0.5958591111111111,0.7625686666666667,0.7488186666666666,0.6233231111111112,0.22697736600444812,0.1659488634254963,0.26595934372259217,0.2722575074146537,0.3030448685437889
fashion_dino,DR-SNE,0,lambda,0.0001,k_density,80.0,0.8413484444444445,0.6328228888888887,0.8508993333333333,0.8329706666666667,0.635312,0.3630870453310282,0.18101233292103647,0.40091624468126535,0.39173751621783154,0.3042805138476552
fashion_dino,DR-SNE,0,lambda,0.0001,k_density,300.0,0.8082324444444446,0.5922777777777778,0.8477635555555556,0.8419617777777778,0.6027502222222223,0.3307204746362752,0.1664880464282675,0.43942490619863345,0.42726029133902516,0.29112217478442426
fashion_dino,DR-SNE,0,lambda,0.0002,k_density,40.0,0.8031164444444443,0.6602988888888888,0.80127,0.7894497777777779,0.6288666666666666,0.3716363303210911,0.21851938635712437,0.38486292787410215,0.40022379065384,0.39960580895545594
fashion_dino,DR-SNE,0,lambda,0.0002,k_density,80.0,0.8367462222222223,0.6331122222222222,0.84106,0.8179211111111112,0.6439977777777778,0.3837556488391792,0.18473585559026212,0.4290033249304851,0.3924578138585686,0.31563661204460525
fashion_dino,DR-SNE,0,lambda,0.0002,k_density,300.0,0.8405257777777778,0.577594,0.8656813333333333,0.8626757777777776,0.6172204444444445,0.37896742894906116,0.17083221616045746,0.48698400274410564,0.48385110099193107,0.4381738618457072
fashion_dino,DR-SNE,0,lambda,0.0005,k_density,40.0,0.757176,0.605004,0.7852271111111111,0.7695297777777779,0.6215613333333334,0.26272775137614024,0.17380545004966919,0.31204533198211637,0.30757985143673316,0.303738219822761
