method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.001,0.9980504684522018,0.9840415608385996,0.9793447154645339,nan,4.69127062306308,85.37765789031982
DenSNE,dens_lambda,1.0,0.9985477901494634,0.9899215969505467,0.4506547494950855,nan,3.983448039978014,9.590495109558105
t-SNE,perplexity,100,0.999988339853546,0.9999870438358912,0.3818598279923706,nan,3.951253572523055,18.97631001472473
PaCMAP,n_neighbors,30,0.9999703922158691,0.9999740796469054,0.47698767872358727,nan,1.4316684704071927,1.913546085357666
UMAP,n_neighbors,100,0.9998379095195105,0.9999873688434145,0.148788393277003,nan,1.361848887932953,9.794970989227295
DensMAP,dens_lambda,4.0,0.993382044337446,0.9980175704684522,0.9407707288725597,nan,1.279837091586015,9.340790033340454
