method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.001,0.9956203671381282,0.9817640605878223,0.9755502960881194,nan,4.727435686280043,84.64981985092163
DenSNE,dens_lambda,1.0,0.9986839602768582,0.9906415447888455,0.39639623368177107,nan,4.198242059884073,9.90659499168396
t-SNE,perplexity,75,0.9999922880930886,0.9999027144146855,0.15071065022456387,nan,4.406671968118688,17.359803199768066
PaCMAP,n_neighbors,30,0.9999711666165112,0.9999747537365834,0.4641552346953981,nan,1.4319261545489743,1.8825829029083252
UMAP,n_neighbors,100,0.9999845681613,0.9999877500250778,0.05708898738581975,nan,1.418672920763803,9.840441942214966
DensMAP,dens_lambda,0.25,0.9990383027384894,0.999980186578393,0.9539078824600898,nan,1.259272058987161,9.331194877624512
