method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.001,0.9547183910121376,0.9636142722439562,0.8774855857709591,-0.007003930862993002,0.5430351673783026,84.8437020778656
DenSNE,dens_lambda,1.0,0.9565297341759454,0.964553495837095,0.6886119814201008,0.024813777150508254,0.4201261064330704,28.916787147521973
t-SNE,perplexity,100,0.974167579496439,0.9821844357508276,0.457133349985132,0.16211898624897003,0.398663408719243,35.537420988082886
PaCMAP,n_neighbors,10,0.9564296438960779,0.9766967238439161,0.3760536885762033,0.18415366113185883,0.6209269173140863,0.9169588088989258
UMAP,n_neighbors,100,0.9568638098104123,0.9834524706590431,0.3167200757398475,0.18502286076545715,0.8699636597869684,14.160622835159302
DensMAP,dens_lambda,0.5,0.9584917684822951,0.9819356284481894,0.7472927271982288,0.15702444314956665,0.8247605626458168,8.986474990844727
