method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.01,0.8505599359836649,0.8845524444168512,0.97428980447306,0.2606331706047058,0.921733,24.84038019180298
DenSNE,dens_lambda,3.0,0.8577356152949374,0.928002428205818,0.9095491419732576,0.5196111586780946,0.8169639188362889,8.105305910110474
t-SNE,perplexity,100,0.8808788725398895,0.9362403923759856,0.17501399724894764,0.5499894022941589,0.5515617,20.874699115753174
PaCMAP,n_neighbors,10,0.8597139132054387,0.9206961500520823,0.2625561898927673,0.6342511177062988,0.49390113,0.554826021194458
UMAP,n_neighbors,10,0.8581455681794665,0.923691783420597,0.017706531994583982,0.5997000932693481,0.5798379,5.726112127304077
DensMAP,dens_lambda,1.0,0.8530106716886378,0.9260136310644785,0.8150512099742416,0.5843859314918518,0.55843145,8.682043075561523
