method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.001,0.9958632681312067,0.9816877640686127,0.9766875099394207,nan,5.100154508309266,84.05469632148743
DenSNE,dens_lambda,1.0,0.9965444156886347,0.9897525609389106,0.37009915960765744,nan,4.153649131842808,9.476186990737915
t-SNE,perplexity,20,0.9999938609690039,0.9994765533152774,0.03194096291307687,nan,7.385069347819008,15.323060035705566
PaCMAP,n_neighbors,30,0.99997155983549,0.9999744648410072,0.4836009834265021,nan,1.4323874277812405,1.9330739974975586
UMAP,n_neighbors,10,0.9990231357207343,0.9999746734878122,0.23304841160583226,nan,1.056078481065471,7.156481027603149
DensMAP,dens_lambda,4.0,0.9917396368743103,0.9979015427826261,0.9489947545210989,nan,1.3026905895810457,9.423403024673462
