method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.001,0.8840216193097549,0.9126572297758738,0.7364817296677929,0.4109523296356201,1.6114333,24.74123191833496
DenSNE,dens_lambda,3.0,0.8590879603760959,0.924067962169657,0.9066648648803618,0.5104788205029341,0.843550269320668,8.901127099990845
t-SNE,perplexity,100,0.8823280285314183,0.9363067541372626,0.17527457266472896,0.5437508821487427,0.5784648,24.361725091934204
PaCMAP,n_neighbors,10,0.8593660175355091,0.9238452984554679,0.27562700943212604,0.6308206915855408,0.49549794,0.5539100170135498
UMAP,n_neighbors,5,0.8604425267137131,0.9140862288997882,0.03922244137318587,0.5874477028846741,0.588025,4.985469102859497
DensMAP,dens_lambda,1.0,0.8512604733621683,0.9254944503080096,0.8265528494412507,0.5723946690559387,0.5835288,8.43182897567749
