method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.01,0.8586552982485186,0.8924402640673827,0.9768807897292384,0.32910314202308655,1.0278049,24.907826900482178
DenSNE,dens_lambda,3.0,0.8559835958141043,0.9247263094720721,0.8998351304675788,0.4865622766694017,0.9626174770188827,7.8511412143707275
t-SNE,perplexity,100,0.8820559315135587,0.9368963390658306,0.16915347835070252,0.5438393354415894,0.5512182,20.771427869796753
PaCMAP,n_neighbors,10,0.8588449052516849,0.9236384042824721,0.27509949945997736,0.6349231600761414,0.49142703,0.5543999671936035
UMAP,n_neighbors,10,0.8563916861543981,0.9230920441767899,0.03155670324096753,0.6058140993118286,0.59742546,5.554250955581665
DensMAP,dens_lambda,1.0,0.8523957009719721,0.9256807737146721,0.811755134332874,0.5794418454170227,0.5569634,8.258347988128662
