method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.001,0.9269898801763209,0.9469232700758125,0.8295946328642092,0.11972346901893616,0.7874102,25.51212501525879
DenSNE,dens_lambda,3.0,0.9146584852686548,0.9339550505991184,0.7528463066144372,0.13403277909014044,0.8557214759349844,225.48226404190063
t-SNE,perplexity,100,0.9309260845871016,0.9613700737429551,0.19462386401911,0.2924663722515106,0.8928881,24.027315139770508
PaCMAP,n_neighbors,15,0.9196250767437208,0.953055386546912,0.18930168803796357,0.29036349058151245,0.93264,1.2590651512145996
UMAP,n_neighbors,5,0.9172952822444348,0.9536446541531287,0.05571938601545512,0.3264186382293701,0.9591479,21.61366105079651
DensMAP,dens_lambda,2.0,0.9083651690431351,0.957242248021909,0.8358892442013373,0.20304027199745178,0.9471705,25.01078486442566
