method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.001,0.9828452978746034,0.9777738835939963,0.7413483270204295,0.40720924735069275,3.2611616142315025,11.566500902175903
DenSNE,dens_lambda,3.0,0.950654027645477,0.9604442868028871,0.8419281885477484,0.35672855148399335,2.893420406736703,4.584218740463257
t-SNE,perplexity,100,0.9823074007244743,0.979791685115883,0.5815063939218286,0.4411565363407135,1.7049888789003544,10.087579727172852
PaCMAP,n_neighbors,5,0.9667799780436755,0.9766623231940346,0.5109468375387968,0.5426106452941895,1.1382196522291945,0.2933471202850342
UMAP,n_neighbors,5,0.9766023798356664,0.9761810583048337,0.5181233339662072,0.5515850186347961,0.5873807596621976,2.3430988788604736
DensMAP,dens_lambda,2.0,0.9564708761647995,0.9737573662156546,0.8289697431288564,0.5217690467834473,0.6027051757979366,4.337423086166382
