method,param_name,param_value,auroc,auprc,time_sec
DensMAP,lambda_neighbors,1.0_30,0.586897531980876,0.1071228807608634,16.618972063064575
DensMAP,lambda_neighbors,1.0_50,0.5869116649437912,0.10377800107790155,20.32817792892456
DensMAP,lambda_neighbors,1.0_70,0.606370735883189,0.11181380461762522,24.91574192047119
DensMAP,lambda_neighbors,1.0_90,0.6122167350432872,0.12235909665179641,28.483815908432007
DensMAP,lambda_neighbors,2.0_10,0.645241431386484,0.13325033906748648,11.735490798950195
DensMAP,lambda_neighbors,2.0_15,0.6528974592970669,0.14810626482710318,13.004449129104614
DensMAP,lambda_neighbors,2.0_30,0.6018340547874403,0.11662340094030205,16.57027506828308
DensMAP,lambda_neighbors,2.0_50,0.5852873837059052,0.11131152041132548,20.507441759109497
DensMAP,lambda_neighbors,2.0_70,0.616100271352888,0.1293466873339812,24.735370874404907
DensMAP,lambda_neighbors,2.0_90,0.6393419288667787,0.1520324544113884,28.853351831436157
DensMAP,lambda_neighbors,4.0_10,0.6580640667398889,0.13420917300401833,11.639846086502075
DensMAP,lambda_neighbors,4.0_15,0.6511550668691045,0.13795344024903747,13.073190927505493
DensMAP,lambda_neighbors,4.0_30,0.635713795387001,0.13095552397764132,16.593164920806885
DensMAP,lambda_neighbors,4.0_50,0.5945687023517251,0.12735840980782126,21.30145287513733
DensMAP,lambda_neighbors,4.0_70,0.6235372383382867,0.14858183140777464,24.94438600540161
DensMAP,lambda_neighbors,4.0_90,0.644397491600982,0.1860824408466055,28.542248964309692
DensMAP,lambda_neighbors,8.0_10,0.664919563251066,0.12568262929168902,11.813758850097656
DensMAP,lambda_neighbors,8.0_15,0.6584315237756817,0.12287193421255854,13.00257396697998
DensMAP,lambda_neighbors,8.0_30,0.6284504619459879,0.11342566381636854,16.36453080177307
DensMAP,lambda_neighbors,8.0_50,0.5976234413360899,0.13024847217004276,20.23772096633911
DensMAP,lambda_neighbors,8.0_70,0.6252362223801524,0.17580788713253176,25.060670852661133
DensMAP,lambda_neighbors,8.0_90,0.6434576495671276,0.18857686301313153,29.455988883972168
Density t-SNE,k_lambda,10_0.0001,0.6289158402248353,0.10273526624916543,28.136278867721558
Density t-SNE,k_lambda,10_0.0002,0.6074135466468535,0.09830488226706116,25.951343059539795
Density t-SNE,k_lambda,10_0.0005,0.5920823103760177,0.09505796141955268,25.924031019210815
Density t-SNE,k_lambda,10_0.001,0.5982483201964078,0.0994001434565829,26.080774784088135
Density t-SNE,k_lambda,10_0.002,0.6206864178188396,0.114322452406954,27.163816213607788
