method,param_name,param_value,auroc,auprc,time_sec
PaCMAP,n_neighbors_MN,5_1.5,0.4499448862294308,0.25060887956415634,0.6868782043457031
PaCMAP,n_neighbors_MN,5_3.0,0.45180802224046857,0.26663380288997895,0.847010612487793
PaCMAP,n_neighbors_MN,5_7.0,0.46470656603717,0.2455547309613198,1.3022019863128662
PaCMAP,n_neighbors_MN,10_0.3,0.371856265535897,0.17625548450405865,0.7947981357574463
PaCMAP,n_neighbors_MN,10_0.5,0.3553950101416836,0.16359643620538525,0.8375232219696045
PaCMAP,n_neighbors_MN,10_0.8,0.3441416780081058,0.15930791284942236,0.9078278541564941
PaCMAP,n_neighbors_MN,10_1.5,0.3477969488716674,0.16039832058868775,1.0787887573242188
PaCMAP,n_neighbors_MN,10_3.0,0.3469400140971277,0.16182952792245556,1.4612457752227783
PaCMAP,n_neighbors_MN,10_7.0,0.35830301138643006,0.17116236817177752,2.3616857528686523
PaCMAP,n_neighbors_MN,15_0.3,0.2782059717832492,0.1457489264313338,1.0420382022857666
PaCMAP,n_neighbors_MN,15_0.5,0.2911466944859985,0.14773310973751638,1.1266930103302002
PaCMAP,n_neighbors_MN,15_0.8,0.25962874126896646,0.14197803855048008,1.2259037494659424
PaCMAP,n_neighbors_MN,15_1.5,0.2619642810277406,0.14229414318401823,1.4539520740509033
PaCMAP,n_neighbors_MN,15_3.0,0.2818176577772279,0.1464702181893159,1.9823453426361084
PaCMAP,n_neighbors_MN,15_7.0,0.277785823013561,0.14719579339373215,3.388402223587036
PaCMAP,n_neighbors_MN,30_0.3,0.21566027796836393,0.13497101154478108,1.8254599571228027
PaCMAP,n_neighbors_MN,30_0.5,0.21577205206939085,0.13498865689968303,2.043616771697998
PaCMAP,n_neighbors_MN,30_0.8,0.21500486463383087,0.1348812250741115,2.1687989234924316
PaCMAP,n_neighbors_MN,30_1.5,0.21546976990938096,0.13495489244738962,2.7826051712036133
PaCMAP,n_neighbors_MN,30_3.0,0.21568066443962042,0.13499103348215705,3.732638120651245
PaCMAP,n_neighbors_MN,30_7.0,0.2131808612745153,0.13473340255530722,6.67820405960083
PaCMAP,n_neighbors_MN,50_0.3,0.1294412044795873,0.12648963032841223,2.8603367805480957
PaCMAP,n_neighbors_MN,50_0.5,0.12824871307471103,0.12637143331444803,3.1720588207244873
PaCMAP,n_neighbors_MN,50_0.8,0.11164545536346968,0.12491521206008595,3.552957057952881
PaCMAP,n_neighbors_MN,50_1.5,0.13175331151277925,0.12664839520460835,4.454875946044922
