method,param_name,param_value,auroc,auprc,time_sec
RAW,-,-,0.6794462301330921,0.13525331908279925,0
PCA,-,-,0.709555498126373,0.18526274704685847,0.023630142211914062
t-SNE,perplexity_ee,2_4,0.4751522322005427,0.07058033957564563,17.79318404197693
t-SNE,perplexity_ee,2_12,0.49137081664297716,0.07946010189536264,17.1782488822937
t-SNE,perplexity_ee,2_24,0.49536236916914334,0.07790578563900194,17.704914331436157
t-SNE,perplexity_ee,2_36,0.4857529638842228,0.07446991284314183,18.259501934051514
t-SNE,perplexity_ee,2_48,0.5155674586509885,0.0752366082558861,18.96678400039673
t-SNE,perplexity_ee,2_60,0.42486008366714045,0.06197317755151786,20.540645122528076
t-SNE,perplexity_ee,5_4,0.6390330226773485,0.13980714556419319,16.056294918060303
t-SNE,perplexity_ee,5_12,0.5901672939010209,0.10598627833188982,16.73173713684082
t-SNE,perplexity_ee,5_24,0.5952894834603955,0.11012085459857991,16.894507884979248
t-SNE,perplexity_ee,5_36,0.5775253585734591,0.10067788261400293,16.89099907875061
t-SNE,perplexity_ee,5_48,0.6018078078563122,0.1091544889964059,17.347636222839355
t-SNE,perplexity_ee,5_60,0.5937338480423827,0.10123776490668582,17.640246152877808
t-SNE,perplexity_ee,10_4,0.5897544094844295,0.10123450515720897,15.641151905059814
t-SNE,perplexity_ee,10_12,0.5975467195374079,0.1108875702936977,15.957554340362549
t-SNE,perplexity_ee,10_24,0.5914554125209975,0.11870824716982449,15.941053867340088
t-SNE,perplexity_ee,10_36,0.5888347573975966,0.10802605847325045,16.250251054763794
t-SNE,perplexity_ee,10_48,0.61383798778912,0.11599927638815472,16.88060474395752
t-SNE,perplexity_ee,10_60,0.5780523161907224,0.10138440592986621,17.14839816093445
t-SNE,perplexity_ee,30_4,0.5833249208554077,0.10812418629517312,18.019776821136475
t-SNE,perplexity_ee,30_12,0.5906245962010596,0.11236247287908403,17.373368978500366
t-SNE,perplexity_ee,30_24,0.5791758867424732,0.10078478613703029,17.91421103477478
t-SNE,perplexity_ee,30_36,0.5873831002067451,0.10333791328839274,17.60549283027649
t-SNE,perplexity_ee,30_48,0.5790789749967696,0.09882806281817375,18.537380695343018
t-SNE,perplexity_ee,30_60,0.5871176024034113,0.10579263881677926,18.392243146896362
t-SNE,perplexity_ee,50_4,0.5799622851789636,0.10776069876076474,19.718062162399292
t-SNE,perplexity_ee,50_12,0.5860626776715337,0.10903017758536607,19.84083914756775
t-SNE,perplexity_ee,50_24,0.5916643784726708,0.11272568208850034,20.265455961227417
t-SNE,perplexity_ee,50_36,0.5641676896239824,0.10069090010666439,21.29722023010254
t-SNE,perplexity_ee,50_48,0.5917734041865874,0.1215074368209932,21.673426866531372
t-SNE,perplexity_ee,50_60,0.5887610640909678,0.11016081459869866,21.36525583267212
t-SNE,perplexity_ee,80_4,0.5906377196666236,0.11530220085036884,23.386061191558838
t-SNE,perplexity_ee,80_12,0.5889195551750872,0.11419311432276975,23.43903422355652
t-SNE,perplexity_ee,80_24,0.5950472040961364,0.11891097748500927,24.825058937072754
t-SNE,perplexity_ee,80_36,0.5807789685359865,0.10554356450652448,24.883718967437744
t-SNE,perplexity_ee,80_48,0.5950552800749451,0.11489558500762975,25.23293900489807
t-SNE,perplexity_ee,80_60,0.5876536454968343,0.10669734932055022,24.460118055343628
t-SNE,perplexity_ee,100_4,0.5880120170564672,0.12084758406228746,25.11942195892334
t-SNE,perplexity_ee,100_12,0.594658547615971,0.1181720191226297,26.626710891723633
t-SNE,perplexity_ee,100_24,0.5878888583796356,0.11752250939017775,27.409379720687866
t-SNE,perplexity_ee,100_36,0.5927889585217728,0.11355954704699395,26.52747392654419
t-SNE,perplexity_ee,100_48,0.6022368442305207,0.11993129333939556,28.449905157089233
t-SNE,perplexity_ee,100_60,0.5746755475513632,0.10517463423222516,27.650568962097168
t-SNE,perplexity_ee,120_4,0.5952743410001292,0.12445592791464916,28.231226682662964
t-SNE,perplexity_ee,120_12,0.5931856909807469,0.11553465190764492,28.15368390083313
t-SNE,perplexity_ee,120_24,0.5963403702028686,0.11570712510371223,27.763304948806763
t-SNE,perplexity_ee,120_36,0.5930877697376922,0.11145850944299897,26.720481157302856
t-SNE,perplexity_ee,120_48,0.5881139762889263,0.11390168202441892,26.767261028289795
t-SNE,perplexity_ee,120_60,0.5875163538570874,0.1125102279850812,25.790045022964478
UMAP,n_neighbors_min_dist,5_0.0,0.5931331971184908,0.10429962197514216,8.263787984848022
UMAP,n_neighbors_min_dist,5_0.1,0.5315912101046648,0.11036515672679109,8.236888885498047
UMAP,n_neighbors_min_dist,5_0.3,0.5667540218374467,0.12193545451400442,8.27227520942688
UMAP,n_neighbors_min_dist,5_0.5,0.5217405349528363,0.09051611195304665,8.228845119476318
UMAP,n_neighbors_min_dist,5_0.7,0.5545057904768058,0.11137558342281435,8.228600025177002
UMAP,n_neighbors_min_dist,5_1.0,0.5451568355084636,0.09660873198782025,8.24044394493103
UMAP,n_neighbors_min_dist,10_0.0,0.5723486561571263,0.10037386748513705,9.437175989151001
UMAP,n_neighbors_min_dist,10_0.1,0.5876051896239824,0.11731244864592788,9.391216278076172
UMAP,n_neighbors_min_dist,10_0.3,0.5923518461687557,0.10925498375218119,9.404892921447754
UMAP,n_neighbors_min_dist,10_0.5,0.5694746171986045,0.11580201124558624,9.37731409072876
UMAP,n_neighbors_min_dist,10_0.7,0.5833875096911746,0.10786244800323194,9.416699886322021
UMAP,n_neighbors_min_dist,10_1.0,0.47973131218503684,0.07986181402371564,9.544957876205444
UMAP,n_neighbors_min_dist,30_0.0,0.4795344602015764,0.07130848811757531,11.890435218811035
UMAP,n_neighbors_min_dist,30_0.1,0.4808669967050006,0.07492230789037231,11.81126880645752
UMAP,n_neighbors_min_dist,30_0.3,0.4946072651505362,0.07394929172602038,11.741109132766724
UMAP,n_neighbors_min_dist,30_0.5,0.5108137356247577,0.08422502711333738,11.862541913986206
UMAP,n_neighbors_min_dist,30_0.7,0.5550398145755265,0.13772935458064123,11.817784070968628
UMAP,n_neighbors_min_dist,30_1.0,0.5533468875177672,0.09943637316183417,11.697776079177856
UMAP,n_neighbors_min_dist,50_0.0,0.43608266571908516,0.06609673688852327,13.325258016586304
UMAP,n_neighbors_min_dist,50_0.1,0.4462765699702804,0.07011090386034494,13.606364011764526
UMAP,n_neighbors_min_dist,50_0.3,0.4621741342550717,0.07677635741343536,13.685762166976929
UMAP,n_neighbors_min_dist,50_0.5,0.4538498190980747,0.06991204595313932,13.750515937805176
UMAP,n_neighbors_min_dist,50_0.7,0.4790630249386225,0.09195106270764083,13.704590082168579
UMAP,n_neighbors_min_dist,50_1.0,0.5115960960718439,0.10368698327507378,13.467871904373169
UMAP,n_neighbors_min_dist,75_0.0,0.367686191691433,0.05978664663675483,15.558748245239258
UMAP,n_neighbors_min_dist,75_0.1,0.3628607943532756,0.056914029519628144,15.576589107513428
UMAP,n_neighbors_min_dist,75_0.3,0.385676443985011,0.061561520572526306,15.534788131713867
UMAP,n_neighbors_min_dist,75_0.5,0.43021344811991213,0.10298879412354776,15.568825006484985
UMAP,n_neighbors_min_dist,75_0.7,0.48130511855536895,0.12781905800041474,15.549725770950317
UMAP,n_neighbors_min_dist,75_1.0,0.538973664233105,0.14001103444879037,15.520870923995972
UMAP,n_neighbors_min_dist,100_0.0,0.3586733993410001,0.05734851171087775,17.70371913909912
UMAP,n_neighbors_min_dist,100_0.1,0.3781556887194728,0.06832369228358774,17.783435106277466
UMAP,n_neighbors_min_dist,100_0.3,0.43669240211913685,0.09770278071455235,17.6824209690094
UMAP,n_neighbors_min_dist,100_0.5,0.4679747060343714,0.11802847132452278,18.08377194404602
UMAP,n_neighbors_min_dist,100_0.7,0.49173524518671663,0.10604464624120268,18.366486072540283
UMAP,n_neighbors_min_dist,100_1.0,0.5551902296808373,0.10829656427717305,17.778462886810303
UMAP,n_neighbors_min_dist,120_0.0,0.3441285615066546,0.05704605868269895,20.184983253479004
UMAP,n_neighbors_min_dist,120_0.1,0.3789441061506655,0.08196389855491759,19.782716989517212
UMAP,n_neighbors_min_dist,120_0.3,0.40983876308308564,0.07828936549048299,19.241145133972168
UMAP,n_neighbors_min_dist,120_0.5,0.45927081987336865,0.10196365443532884,19.31092095375061
UMAP,n_neighbors_min_dist,120_0.7,0.48043997932549426,0.08706810815088359,19.459497451782227
UMAP,n_neighbors_min_dist,120_1.0,0.5289321940819227,0.0943374465254079,19.45879292488098
PaCMAP,n_neighbors_MN,5_0.3,0.6155278863548262,0.12321238448336372,0.4996039867401123
PaCMAP,n_neighbors_MN,5_0.5,0.6155278863548262,0.12321238448336372,0.4883699417114258
