method,param_name,param_value,auroc,auprc,time_sec
t-SNE,perplexity_ee,30_36,0.8388471177944863,0.4863788626027122,1.176797866821289
t-SNE,perplexity_ee,30_48,0.8286340852130325,0.49822824495920126,1.1292920112609863
t-SNE,perplexity_ee,30_60,0.8414786967418546,0.5630232099764638,1.1047909259796143
t-SNE,perplexity_ee,50_4,0.8196741854636592,0.5559373483809307,1.1399610042572021
t-SNE,perplexity_ee,50_12,0.8383458646616542,0.6272591205859261,1.2864148616790771
t-SNE,perplexity_ee,50_24,0.8808270676691728,0.6730272082105639,1.2490479946136475
t-SNE,perplexity_ee,50_36,0.8394110275689223,0.5310307988950466,1.2929821014404297
t-SNE,perplexity_ee,50_48,0.8647243107769425,0.6501045679422861,1.2571702003479004
t-SNE,perplexity_ee,50_60,0.8711152882205513,0.7285209146618121,1.2806739807128906
t-SNE,perplexity_ee,80_4,0.8347744360902256,0.564011931284156,0.7709329128265381
t-SNE,perplexity_ee,80_12,0.8706766917293233,0.6145890882450297,1.2901442050933838
t-SNE,perplexity_ee,80_24,0.8758771929824561,0.6004948867132467,1.157202959060669
t-SNE,perplexity_ee,80_36,0.8836466165413533,0.6426094948663318,1.440263271331787
t-SNE,perplexity_ee,80_48,0.8458020050125313,0.5757947893886568,1.3821582794189453
t-SNE,perplexity_ee,80_60,0.8851503759398497,0.640825264550022,1.3236520290374756
t-SNE,perplexity_ee,100_4,0.8744360902255639,0.6461348046563655,1.168625831604004
t-SNE,perplexity_ee,100_12,0.8919799498746865,0.7341699502167884,1.4605131149291992
t-SNE,perplexity_ee,100_24,0.8943609022556391,0.669920966739941,1.4833860397338867
t-SNE,perplexity_ee,100_36,0.8788847117794487,0.6545696530652214,1.4885780811309814
t-SNE,perplexity_ee,100_48,0.8962406015037594,0.7298932184984979,1.4735920429229736
t-SNE,perplexity_ee,100_60,0.8989348370927319,0.7771613010026492,1.4606828689575195
t-SNE,perplexity_ee,120_4,0.9264411027568922,0.7783658134531041,1.2482991218566895
t-SNE,perplexity_ee,120_12,0.9102130325814537,0.7999670495437222,1.2816236019134521
t-SNE,perplexity_ee,120_24,0.9382832080200502,0.8193808925569112,1.4671359062194824
t-SNE,perplexity_ee,120_36,0.9257518796992481,0.7929337364154913,1.4814369678497314
t-SNE,perplexity_ee,120_48,0.8971177944862155,0.6992156474774145,1.4533560276031494
t-SNE,perplexity_ee,120_60,0.92531328320802,0.7448056032829136,1.4784772396087646
UMAP,n_neighbors_min_dist,5_0.0,0.4780701754385965,0.16517677756462495,0.3079979419708252
UMAP,n_neighbors_min_dist,5_0.1,0.47387218045112783,0.1660890507663159,0.3019850254058838
UMAP,n_neighbors_min_dist,5_0.3,0.4800751879699248,0.16393080941968907,0.3023533821105957
UMAP,n_neighbors_min_dist,5_0.5,0.5115288220551378,0.17461264012233277,0.30416202545166016
UMAP,n_neighbors_min_dist,5_0.7,0.42644110275689223,0.1499716115127856,0.30393481254577637
UMAP,n_neighbors_min_dist,5_1.0,0.41309523809523807,0.1470196013367813,0.30470728874206543
UMAP,n_neighbors_min_dist,10_0.0,0.4913533834586466,0.2174517436956972,0.6189579963684082
UMAP,n_neighbors_min_dist,10_0.1,0.5450501253132832,0.2199847723567558,0.6164569854736328
UMAP,n_neighbors_min_dist,10_0.3,0.5577067669172933,0.22309611893785913,0.6096172332763672
UMAP,n_neighbors_min_dist,10_0.5,0.5807017543859649,0.22417473646778907,0.6143968105316162
UMAP,n_neighbors_min_dist,10_0.7,0.5799498746867169,0.2112811108610097,0.6139540672302246
UMAP,n_neighbors_min_dist,10_1.0,0.5073308270676691,0.1839006687482698,0.6076385974884033
UMAP,n_neighbors_min_dist,30_0.0,0.6018170426065163,0.3121809276718055,1.8715431690216064
UMAP,n_neighbors_min_dist,30_0.1,0.6535087719298246,0.3727457008257635,1.880985975265503
UMAP,n_neighbors_min_dist,30_0.3,0.6211779448621554,0.3182075560805338,1.875831127166748
UMAP,n_neighbors_min_dist,30_0.5,0.6155388471177945,0.30072109436973904,1.8835761547088623
UMAP,n_neighbors_min_dist,30_0.7,0.6261278195488722,0.3047207555826331,1.872053861618042
UMAP,n_neighbors_min_dist,30_1.0,0.6835839598997494,0.3978876943174229,1.8734619617462158
UMAP,n_neighbors_min_dist,50_0.0,0.8582080200501254,0.6925560937092404,3.193370819091797
UMAP,n_neighbors_min_dist,50_0.1,0.8416666666666666,0.6662138443555427,3.188148021697998
UMAP,n_neighbors_min_dist,50_0.3,0.8558270676691729,0.694924424528909,3.188399076461792
UMAP,n_neighbors_min_dist,50_0.5,0.8257518796992481,0.6914133011659015,3.1857750415802
UMAP,n_neighbors_min_dist,50_0.7,0.8506892230576442,0.670934346156286,3.186363935470581
UMAP,n_neighbors_min_dist,50_1.0,0.7871553884711779,0.5869775998019212,3.2083981037139893
UMAP,n_neighbors_min_dist,75_0.0,0.9032581453634085,0.7463037172895189,4.880954027175903
UMAP,n_neighbors_min_dist,75_0.1,0.9083959899749373,0.7450930980173742,4.872281789779663
UMAP,n_neighbors_min_dist,75_0.3,0.8866541353383458,0.7250099641796892,4.851834058761597
UMAP,n_neighbors_min_dist,75_0.5,0.9,0.7227893269443308,4.8532350063323975
UMAP,n_neighbors_min_dist,75_0.7,0.8729323308270677,0.6849927724582447,4.856462001800537
UMAP,n_neighbors_min_dist,75_1.0,0.8261278195488722,0.6132291693548441,4.875577211380005
UMAP,n_neighbors_min_dist,100_0.0,0.931766917293233,0.7699987730481507,6.44267201423645
UMAP,n_neighbors_min_dist,100_0.1,0.918734335839599,0.8072971010495643,6.463918924331665
UMAP,n_neighbors_min_dist,100_0.3,0.8946115288220551,0.7065790731147108,6.402642250061035
UMAP,n_neighbors_min_dist,100_0.5,0.8700501253132832,0.7270877156805798,6.40442419052124
UMAP,n_neighbors_min_dist,100_0.7,0.9229323308270676,0.8025497720817757,6.403447151184082
UMAP,n_neighbors_min_dist,100_1.0,0.8473057644110276,0.7220161335119001,6.403162002563477
UMAP,n_neighbors_min_dist,120_0.0,0.9391604010025063,0.8109471783513839,7.592146873474121
UMAP,n_neighbors_min_dist,120_0.1,0.8743734335839599,0.6838077377155558,7.576124906539917
UMAP,n_neighbors_min_dist,120_0.3,0.8957393483709273,0.7718615872861697,7.581571817398071
UMAP,n_neighbors_min_dist,120_0.5,0.8852130325814537,0.7663378843437048,7.5794267654418945
UMAP,n_neighbors_min_dist,120_0.7,0.8493107769423559,0.7166531798825331,7.575463056564331
UMAP,n_neighbors_min_dist,120_1.0,0.8459273182957394,0.7158156033759432,7.571491241455078
PaCMAP,n_neighbors_MN,5_0.3,0.1237468671679198,0.10551965365299763,0.20820403099060059
PaCMAP,n_neighbors_MN,5_0.5,0.1237468671679198,0.10551965365299763,0.19788193702697754
PaCMAP,n_neighbors_MN,5_0.8,0.13383458646616542,0.10617373011749397,0.20084619522094727
PaCMAP,n_neighbors_MN,5_1.5,0.1100250626566416,0.10446888456135021,0.20853281021118164
PaCMAP,n_neighbors_MN,5_3.0,0.1569548872180451,0.1096662415295029,0.22035908699035645
PaCMAP,n_neighbors_MN,5_7.0,0.12355889724310777,0.10597543399292275,0.253314733505249
PaCMAP,n_neighbors_MN,10_0.3,0.34987468671679195,0.17455558298270452,0.2125999927520752
PaCMAP,n_neighbors_MN,10_0.5,0.3518796992481203,0.17520654550414488,0.2192220687866211
PaCMAP,n_neighbors_MN,10_0.8,0.35,0.17457570375311754,0.22480487823486328
PaCMAP,n_neighbors_MN,10_1.5,0.3524436090225564,0.17398631592352193,0.23090481758117676
PaCMAP,n_neighbors_MN,10_3.0,0.337531328320802,0.17490286668978935,0.25969839096069336
PaCMAP,n_neighbors_MN,10_7.0,0.3603383458646616,0.18443742002387942,0.32071924209594727
PaCMAP,n_neighbors_MN,15_0.3,0.5182957393483709,0.20528693369415651,0.2326357364654541
PaCMAP,n_neighbors_MN,15_0.5,0.518546365914787,0.2053927351040122,0.23675203323364258
PaCMAP,n_neighbors_MN,15_0.8,0.518546365914787,0.2053927351040122,0.24533605575561523
PaCMAP,n_neighbors_MN,15_1.5,0.5184210526315789,0.20536643799154541,0.2620530128479004
PaCMAP,n_neighbors_MN,15_3.0,0.5258771929824562,0.20575991872213814,0.2983081340789795
PaCMAP,n_neighbors_MN,15_7.0,0.5268796992481203,0.197930247305127,0.3961977958679199
PaCMAP,n_neighbors_MN,30_0.3,0.7974310776942356,0.5041421325010351,0.28151798248291016
PaCMAP,n_neighbors_MN,30_0.5,0.7974310776942356,0.5041421325010351,0.289247989654541
PaCMAP,n_neighbors_MN,30_0.8,0.7974310776942356,0.5041421325010351,0.30568504333496094
PaCMAP,n_neighbors_MN,30_1.5,0.7974310776942356,0.5041421325010351,0.3423619270324707
PaCMAP,n_neighbors_MN,30_3.0,0.7972431077694235,0.5040681803778053,0.4166107177734375
PaCMAP,n_neighbors_MN,30_7.0,0.780701754385965,0.49407467871353156,0.6280083656311035
PaCMAP,n_neighbors_MN,50_0.3,0.8982456140350876,0.7439269366739235,0.3505280017852783
PaCMAP,n_neighbors_MN,50_0.5,0.9000626566416039,0.7493067141280276,0.3634202480316162
PaCMAP,n_neighbors_MN,50_0.8,0.8982456140350876,0.7439269366739235,0.3885960578918457
PaCMAP,n_neighbors_MN,50_1.5,0.9000626566416039,0.7493067141280276,0.447523832321167
PaCMAP,n_neighbors_MN,50_3.0,0.9025062656641604,0.7603067001406866,0.5731570720672607
PaCMAP,n_neighbors_MN,50_7.0,0.8176691729323308,0.5259596589852134,0.671245813369751
PaCMAP,n_neighbors_MN,80_0.3,0.9152882205513785,0.8236306461946843,0.4465219974517822
PaCMAP,n_neighbors_MN,80_0.5,0.9167293233082706,0.8292731782823586,0.6746058464050293
PaCMAP,n_neighbors_MN,80_0.8,0.9159147869674185,0.8245577210952708,0.5299577713012695
PaCMAP,n_neighbors_MN,80_1.5,0.9196115288220552,0.8152304004520028,0.563140869140625
PaCMAP,n_neighbors_MN,80_3.0,0.9035714285714286,0.779072296461943,0.616722822189331
PaCMAP,n_neighbors_MN,80_7.0,0.8176691729323308,0.5259596589852134,0.7002708911895752
PaCMAP,n_neighbors_MN,120_0.3,0.9101503759398496,0.7974082999841408,0.5097827911376953
PaCMAP,n_neighbors_MN,120_0.5,0.9091478696741854,0.8016689795023344,0.5185279846191406
PaCMAP,n_neighbors_MN,120_0.8,0.9147869674185464,0.8088920690404773,0.5362238883972168
PaCMAP,n_neighbors_MN,120_1.5,0.9196115288220552,0.8152304004520028,0.5632810592651367
PaCMAP,n_neighbors_MN,120_3.0,0.9035714285714286,0.779072296461943,0.608313798904419
PaCMAP,n_neighbors_MN,120_7.0,0.8176691729323308,0.5259596589852134,0.6780450344085693
DensMAP,lambda_neighbors,0.1_10,0.8114661654135338,0.5640431424870344,1.0607070922851562
DensMAP,lambda_neighbors,0.1_15,0.8461152882205514,0.6203173142639449,1.5364000797271729
DensMAP,lambda_neighbors,0.1_30,0.8907894736842106,0.7233529901875871,3.0864500999450684
DensMAP,lambda_neighbors,0.1_50,0.899310776942356,0.7657647025759212,5.0425848960876465
DensMAP,lambda_neighbors,0.1_70,0.9281328320802005,0.8430481295018633,7.4354681968688965
DensMAP,lambda_neighbors,0.1_90,0.9431704260651629,0.876572298911187,9.313467264175415
DensMAP,lambda_neighbors,0.25_10,0.8362781954887218,0.6531848943132992,1.0350849628448486
DensMAP,lambda_neighbors,0.25_15,0.8793233082706766,0.7078724184892101,1.498974084854126
DensMAP,lambda_neighbors,0.25_30,0.9203634085213032,0.8150040702862108,3.020056962966919
DensMAP,lambda_neighbors,0.25_50,0.9147243107769424,0.8169871249373928,5.065890073776245
DensMAP,lambda_neighbors,0.25_70,0.9255639097744361,0.8391724711261745,7.280445098876953
DensMAP,lambda_neighbors,0.25_90,0.9385338345864661,0.8606775026690805,9.320066928863525
DensMAP,lambda_neighbors,0.5_10,0.8444862155388471,0.6438640828769078,1.1312651634216309
DensMAP,lambda_neighbors,0.5_15,0.875814536340852,0.6764895983120205,1.6060600280761719
DensMAP,lambda_neighbors,0.5_30,0.9216165413533834,0.8216499706871532,2.977041006088257
DensMAP,lambda_neighbors,0.5_50,0.9287593984962406,0.8404466313689744,5.078250169754028
DensMAP,lambda_neighbors,0.5_70,0.9293859649122806,0.8355934059431841,7.1293580532073975
DensMAP,lambda_neighbors,0.5_90,0.9355263157894737,0.8544550933395733,9.079458951950073
DensMAP,lambda_neighbors,1.0_10,0.868859649122807,0.7064215590744872,1.0297999382019043
DensMAP,lambda_neighbors,1.0_15,0.8929197994987469,0.7305339851834939,1.514073133468628
DensMAP,lambda_neighbors,1.0_30,0.9265664160401003,0.8222165490908431,2.9743428230285645
DensMAP,lambda_neighbors,1.0_50,0.9325814536340852,0.8367709478041894,5.051801919937134
DensMAP,lambda_neighbors,1.0_70,0.931265664160401,0.8362474440300901,7.133843898773193
DensMAP,lambda_neighbors,1.0_90,0.9395989974937343,0.8499403933975647,9.085932970046997
DensMAP,lambda_neighbors,2.0_10,0.8907894736842106,0.767466432922626,1.0354077816009521
DensMAP,lambda_neighbors,2.0_15,0.9153508771929824,0.7859028549510569,1.496649980545044
DensMAP,lambda_neighbors,2.0_30,0.930889724310777,0.8268471340282653,2.9815800189971924
DensMAP,lambda_neighbors,2.0_50,0.9355263157894735,0.8463246959450382,5.076426982879639
DensMAP,lambda_neighbors,2.0_70,0.9318922305764411,0.8350974089316223,7.145380258560181
DensMAP,lambda_neighbors,2.0_90,0.9403508771929825,0.8533940327586755,9.116568803787231
DensMAP,lambda_neighbors,4.0_10,0.9063909774436091,0.7990230105989539,1.0311660766601562
DensMAP,lambda_neighbors,4.0_15,0.9291353383458646,0.8137096360687788,1.5016508102416992
DensMAP,lambda_neighbors,4.0_30,0.937907268170426,0.8464789588198992,2.984985113143921
DensMAP,lambda_neighbors,4.0_50,0.937907268170426,0.8541715168178406,5.040611028671265
DensMAP,lambda_neighbors,4.0_70,0.9360902255639099,0.8515810717313632,7.163800954818726
DensMAP,lambda_neighbors,4.0_90,0.937406015037594,0.8424811875936524,9.087316274642944
DensMAP,lambda_neighbors,8.0_10,0.9290726817042607,0.8281608972815735,1.0331380367279053
DensMAP,lambda_neighbors,8.0_15,0.9390977443609022,0.866156623721836,1.5043399333953857
DensMAP,lambda_neighbors,8.0_30,0.9457393483709273,0.8697733419464481,2.999781847000122
DensMAP,lambda_neighbors,8.0_50,0.9285714285714286,0.8544548443725937,5.079349040985107
DensMAP,lambda_neighbors,8.0_70,0.9278195488721804,0.8402028452714758,7.173357009887695
DensMAP,lambda_neighbors,8.0_90,0.9381578947368421,0.8539561623295271,9.294092178344727
Density t-SNE,k_lambda,10_0.0001,0.8075187969924812,0.411243636372155,1.640859842300415
Density t-SNE,k_lambda,10_0.0002,0.8199874686716793,0.4411845869716897,1.3014369010925293
Density t-SNE,k_lambda,10_0.0005,0.8556390977443609,0.6088030793645373,1.4350557327270508
Density t-SNE,k_lambda,10_0.001,0.8785714285714286,0.667119572675612,1.3994789123535156
Density t-SNE,k_lambda,10_0.002,0.8526942355889725,0.5904927469911984,1.22672700881958
Density t-SNE,k_lambda,10_0.005,0.8197368421052632,0.5844973584906745,1.3382477760314941
Density t-SNE,k_lambda,10_0.01,0.8088345864661655,0.5142117326909823,1.9152250289916992
Density t-SNE,k_lambda,10_0.02,0.8389097744360903,0.6496358113164409,1.5683848857879639
Density t-SNE,k_lambda,10_0.05,0.837468671679198,0.6594221743681913,1.5886621475219727
Density t-SNE,k_lambda,10_0.1,0.8473684210526315,0.657214113863748,1.3894851207733154
Density t-SNE,k_lambda,10_0.2,0.8517543859649123,0.6950268890034044,1.4373810291290283
Density t-SNE,k_lambda,10_0.5,0.8346491228070175,0.7021113558829692,1.2798948287963867
Density t-SNE,k_lambda,30_0.0001,0.8832080200501253,0.6522950245147068,1.3263728618621826
Density t-SNE,k_lambda,30_0.0002,0.8831453634085213,0.6435897556203991,1.3070740699768066
Density t-SNE,k_lambda,30_0.0005,0.893796992481203,0.708279299860142,1.3094439506530762
Density t-SNE,k_lambda,30_0.001,0.9088345864661653,0.7790810858307637,1.5185809135437012
Density t-SNE,k_lambda,30_0.002,0.9223684210526316,0.828947227515081,1.303757905960083
Density t-SNE,k_lambda,30_0.005,0.9090225563909775,0.7724167402980602,1.3041317462921143
Density t-SNE,k_lambda,30_0.01,0.9194235588972431,0.7820887515438365,1.3518898487091064
Density t-SNE,k_lambda,30_0.02,0.893483709273183,0.748055331234545,1.374337911605835
Density t-SNE,k_lambda,30_0.05,0.8868421052631579,0.7458700343391577,1.4223082065582275
Density t-SNE,k_lambda,30_0.1,0.8878446115288221,0.7742534758297962,1.4333701133728027
Density t-SNE,k_lambda,30_0.2,0.8709899749373433,0.748376359125737,1.3359808921813965
Density t-SNE,k_lambda,30_0.5,0.8733709273182958,0.771646086825854,1.4361340999603271
Density t-SNE,k_lambda,70_0.0001,0.8854010025062657,0.6944444484206549,1.550083875656128
Density t-SNE,k_lambda,70_0.0002,0.8902882205513785,0.7425422227581407,1.6583709716796875
Density t-SNE,k_lambda,70_0.0005,0.9021929824561403,0.7695989448513275,1.594733715057373
Density t-SNE,k_lambda,70_0.001,0.9151002506265664,0.770748185529869,1.5578370094299316
Density t-SNE,k_lambda,70_0.002,0.9258771929824561,0.8234212604174678,1.5727407932281494
Density t-SNE,k_lambda,70_0.005,0.9107769423558898,0.8177458068078624,1.6239938735961914
Density t-SNE,k_lambda,70_0.01,0.924874686716792,0.814596445622352,1.6158127784729004
Density t-SNE,k_lambda,70_0.02,0.9506265664160403,0.8689910341755445,1.576603889465332
Density t-SNE,k_lambda,70_0.05,0.9157268170426065,0.7861096052448551,1.587768793106079
Density t-SNE,k_lambda,70_0.1,0.9088345864661653,0.7928944280567974,1.6010961532592773
Density t-SNE,k_lambda,70_0.2,0.93828320802005,0.8368122147698196,1.6512587070465088
Density t-SNE,k_lambda,70_0.5,0.9133458646616542,0.8249910315697899,1.593210220336914
Density t-SNE,k_lambda,150_0.0001,0.8928571428571428,0.7582323168293619,2.0955209732055664
Density t-SNE,k_lambda,150_0.0002,0.8952380952380952,0.6745713124924535,2.022800922393799
Density t-SNE,k_lambda,150_0.0005,0.9041353383458647,0.7784877688039821,2.588139057159424
Density t-SNE,k_lambda,150_0.001,0.8977443609022556,0.7811451939636566,2.7500107288360596
Density t-SNE,k_lambda,150_0.002,0.899812030075188,0.7806429609798272,2.092684030532837
Density t-SNE,k_lambda,150_0.005,0.9110275689223059,0.8133959472699562,2.074323892593384
Density t-SNE,k_lambda,150_0.01,0.9261904761904762,0.8476353410367291,2.0491700172424316
Density t-SNE,k_lambda,150_0.02,0.9300751879699248,0.8515652692107172,2.089560031890869
Density t-SNE,k_lambda,150_0.05,0.9332706766917293,0.849198455028344,2.0231869220733643
Density t-SNE,k_lambda,150_0.1,0.9392857142857143,0.8407560942819988,2.0271048545837402
Density t-SNE,k_lambda,150_0.2,0.9289473684210527,0.8381713805444708,2.347740888595581
Density t-SNE,k_lambda,150_0.5,0.9256892230576441,0.8443036226358285,2.047407865524292
Density t-SNE,k_lambda,310_0.0001,0.8407894736842105,0.6342520589488195,2.4146029949188232
Density t-SNE,k_lambda,310_0.0002,0.8387844611528823,0.6343744391515294,2.362794876098633
Density t-SNE,k_lambda,310_0.0005,0.837218045112782,0.6120528458161887,2.397301197052002
Density t-SNE,k_lambda,310_0.001,0.8511904761904763,0.6479745650319734,2.435955047607422
Density t-SNE,k_lambda,310_0.002,0.8464912280701755,0.6380834298890126,2.4123027324676514
Density t-SNE,k_lambda,310_0.005,0.8796992481203008,0.7314634198583861,2.5876808166503906
Density t-SNE,k_lambda,310_0.01,0.8944235588972431,0.7696196753942508,2.632249116897583
Density t-SNE,k_lambda,310_0.02,0.894047619047619,0.7789396187910688,2.5041821002960205
Density t-SNE,k_lambda,310_0.05,0.9275062656641604,0.8201492151837466,2.828887939453125
Density t-SNE,k_lambda,310_0.1,0.9461779448621553,0.831230740357106,2.5829508304595947
Density t-SNE,k_lambda,310_0.2,0.937406015037594,0.814473735520428,2.7010600566864014
Density t-SNE,k_lambda,310_0.5,0.9454887218045113,0.8460227042173746,2.6495201587677
