method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.9768641749423213,0.9823241127495235,0.4082401352067331,0.17854538559913635,0.4039660045270206,10.774662017822266
PaCMAP,n_neighbors,10,0.959995490019059,0.9767453626241348,0.3413476738955591,0.19954921305179596,0.6265067663077365,0.9176039695739746
Density t-SNE,lambda_density,0.0005,0.9529605898284682,0.9415798976828167,0.7903409750656699,-0.08111605048179626,0.5442873343252865,41.86358189582825
UMAP,n_neighbors,5,0.9655638479285786,0.9781534918246564,0.26888855729866434,0.20965592563152313,0.7941297992450891,4.2207350730896
DensMAP,dens_lambda,0.5,0.9516962985254288,0.9814657157187281,0.6918419785737986,0.1585717350244522,0.8307712697270508,19.91726279258728
