method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.9310532342735732,0.9638001834950988,0.18759853587511524,0.3061407804489136,0.89276665,24.562472820281982
PaCMAP,n_neighbors,15,0.9202025896263184,0.9533706118112898,0.16694003120239434,0.3374667167663574,0.93287706,1.2579140663146973
Density t-SNE,lambda_density,0.002,0.9133760200878845,0.9398178707670233,0.9164987071593592,0.15537618100643158,0.8008968,24.587260007858276
UMAP,n_neighbors,5,0.9178273076578162,0.955143767720039,0.04873044591213392,0.341351717710495,0.95597064,22.796809911727905
DensMAP,dens_lambda,1.0,0.910649462276581,0.958690562419376,0.7812987596275102,0.24816763401031494,0.94799894,35.02910494804382
