method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.8814440788339093,0.9360503714741003,0.16908663435962923,0.5369948744773865,0.5293767,6.337061166763306
PaCMAP,n_neighbors,10,0.8596757241503004,0.9229875623434945,0.27816090781610764,0.6217606067657471,0.49102774,0.5725498199462891
Density t-SNE,lambda_density,0.016,0.8564612487324352,0.8899160889330381,0.9877172075165361,0.27431562542915344,0.97170204,14.335729122161865
UMAP,n_neighbors,10,0.8567559998068472,0.9218673316639419,0.026730016778049932,0.5923656225204468,0.56597537,6.1897132396698
DensMAP,dens_lambda,0.5,0.8532451729061898,0.9248702634465347,0.6464449089787986,0.5641421675682068,0.62350076,9.36497688293457
