method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.0005,0.9934273327314675,0.9879558872504764,0.8357948722943872,0.13722354173660278,14.896187,237.0585207939148
DenSNE,dens_lambda,0.25,0.995073796769987,0.9858438679907714,0.31213564653554604,0.10308737226943747,9.827830956775939,21.172374963760376
t-SNE,perplexity,40,0.9986010713210954,0.9975122880930886,0.26883689256804255,0.18681302666664124,15.590995,31.664281129837036
PaCMAP,n_neighbors,10,0.9946710442371351,0.997438415086769,0.16460797995451731,0.20388834178447723,4.842212,1.156877040863037
UMAP,n_neighbors,40,0.9954613541980138,0.9974249132310161,0.2121318586293883,0.36019501090049744,2.9561975,7.530249357223511
DensMAP,dens_lambda,0.5,0.994835116862273,0.9967381763466747,0.675599000478694,0.22987060248851776,3.398101,8.66787075996399
