method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.001,0.991274815929381,0.9872805537165212,0.9183801617724587,0.17041243612766266,15.299259,229.62199878692627
DenSNE,dens_lambda,0.5,0.9909047848329823,0.9827409128297723,0.34364883536696833,0.0723520280795314,9.739929870529688,19.255374908447266
t-SNE,perplexity,50,0.9983867308656836,0.9973085485003511,0.2677999456542074,0.2300090342760086,14.255064,33.13122606277466
PaCMAP,n_neighbors,10,0.994546181161601,0.9973632059384091,0.14636623841412558,0.20027658343315125,4.8685393,1.2355871200561523
UMAP,n_neighbors,30,0.9957350626943525,0.9977072043334336,0.20639217742378152,0.3517487347126007,2.9495091,7.208688974380493
DensMAP,dens_lambda,1.0,0.9902794944327415,0.9925710422309159,0.6710770778928039,0.3256225287914276,3.59959,8.758087873458862
