method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.01,0.9522601910347039,0.9664549907062805,0.939529479809326,0.21751737594604492,1.5132643374504797,28.06449294090271
DenSNE,dens_lambda,1.0,0.9794735073939773,0.9691348867690577,0.7880428617341431,0.3199876057427079,2.456962851714879,5.323373079299927
t-SNE,perplexity,150,0.9779395321762921,0.9775625668564456,0.6506707847678652,0.3902937173843384,1.0581922161544635,13.453471899032593
PaCMAP,n_neighbors,100,0.9506531217791964,0.9726733878821018,0.5689517572106338,0.4652979373931885,0.7575255504217413,2.713688850402832
UMAP,n_neighbors,150,0.9661384060595583,0.9805844430585732,0.5538280967933431,0.5331344604492188,0.6252172204163701,5.104089021682739
DensMAP,dens_lambda,2.5,0.9564690331954698,0.9719739654030926,0.8374782752751324,0.49627506732940674,0.5758855551700459,4.717510938644409
