method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.8812763670729773,0.9368970151004049,0.17413069257748146,0.5456055402755737,0.5756818,23.33971881866455
PaCMAP,n_neighbors,10,0.8582410132240641,0.9230062291757207,0.27494647245987036,0.6267179250717163,0.49195936,0.5556769371032715
Density t-SNE,lambda_density,0.008,0.8659893214130503,0.8984388292184903,0.9705356708644209,0.31287506222724915,1.0595866,24.7022762298584
UMAP,n_neighbors,5,0.8559343694597932,0.9130437421962846,0.034030731104698904,0.5932496786117554,0.59600085,5.171932935714722
DensMAP,dens_lambda,0.5,0.8560923408042052,0.9252191248801418,0.6393825006352598,0.5904334187507629,0.56735325,9.440538883209229
