method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.005,0.9008601625037617,0.8627811415387702,0.9887330220727261,0.3332318961620331,5.750961814623683,217.5190031528473
DenSNE,dens_lambda,1.0,0.9309453305246264,0.9522114956364731,0.9103336469963206,0.7691606585621519,1.3474390666813338,17.432486057281494
t-SNE,perplexity,150,0.9327079626843214,0.9587060888755141,0.11547237303302198,0.9095506072044373,2.0153371854468705,45.68936610221863
PaCMAP,n_neighbors,100,0.9211239161400341,0.9543789948841408,0.12371848415054641,0.9397483468055725,1.169464873989785,7.075617074966431
UMAP,n_neighbors,20,0.9213937205336543,0.9515375784933293,0.032560756386286895,0.9367117285728455,0.7329539536275875,6.617031097412109
DensMAP,dens_lambda,10.0,0.8904246644598255,0.9224169766275454,0.9873584541084476,0.8385618925094604,0.7405182640880764,9.653940916061401
