method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.0005,0.9939819279767279,0.9868641388303742,0.8595397839588247,0.2124699205160141,14.368916,222.67076301574707
DenSNE,dens_lambda,0.5,0.9909364590229712,0.9816690219681011,0.38299130542581705,0.16664460896906458,9.583565006064044,22.608724117279053
t-SNE,perplexity,10,0.9981902577991775,0.995282323201926,0.25415755648733507,0.17601653933525085,22.362642,30.86966300010681
PaCMAP,n_neighbors,10,0.9948471341157589,0.9974552873909118,0.1687214275778694,0.20264485478401184,4.8481536,1.1350750923156738
UMAP,n_neighbors,40,0.9954409027986759,0.9973930063195907,0.22086435177078298,0.3428710997104645,3.025534,8.384483098983765
DensMAP,dens_lambda,1.0,0.9905599317885445,0.9924191313070518,0.7021902693726118,0.298037052154541,3.519331,9.642934799194336
