method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.01,0.860060677552203,0.8965190565868532,0.9762396366215278,0.3401031196117401,1.204404,59.84822416305542
DenSNE,dens_lambda,1.0,0.8757703000075882,0.9279941916213102,0.8141778534159985,0.5224178638856012,0.44933252856026173,10.467659950256348
t-SNE,perplexity,150,0.8775805826314301,0.9375322806509248,0.21810259844722318,0.5375723242759705,0.5648914,32.07201290130615
PaCMAP,n_neighbors,10,0.8590589736691432,0.9226311679532019,0.27466100040063085,0.6297198534011841,0.49705765,0.878896951675415
UMAP,n_neighbors,5,0.8583026013534488,0.9145140898022254,0.03273015419374451,0.5938984155654907,0.6022457,5.228721857070923
DensMAP,dens_lambda,1.0,0.8518509412746701,0.9258693873609127,0.8182711774983326,0.5803489685058594,0.56741524,9.162190914154053
