method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.8813326297055111,0.9365852803818906,0.17566128376431836,0.5445918440818787,0.5676032,22.69711685180664
PaCMAP,n_neighbors,10,0.861482488635031,0.9224953125970075,0.2689228950598911,0.6258171200752258,0.49360406,0.5456509590148926
Density t-SNE,lambda_density,0.008,0.8554791360554073,0.8844879038099377,0.963955641038342,0.29165780544281006,1.1247079,26.499329090118408
UMAP,n_neighbors,5,0.8560483571670012,0.9113363823872298,0.02620415841914624,0.6157267689704895,0.58648854,5.126377105712891
DensMAP,dens_lambda,1.0,0.8503692114539572,0.9232765740223368,0.7298465637621311,0.589807391166687,0.5910744,9.46376895904541
