method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.005,0.9149033615474294,0.9508314811365659,0.970121644855186,0.12254028022289276,0.7612717,40.21615290641785
DenSNE,dens_lambda,1.0,0.9396560087746528,0.9572044728654898,0.7264784453353612,0.24150359617335393,0.8745071015992587,252.52690410614014
t-SNE,perplexity,150,0.9256279464415058,0.9612197595248443,0.20862440466257975,0.2774302065372467,0.9163902,29.198545932769775
PaCMAP,n_neighbors,20,0.9189726619896111,0.9526238419458759,0.1826062201754121,0.28399622440338135,0.932714,2.0469391345977783
UMAP,n_neighbors,10,0.9177067113677283,0.9598716776004912,0.047296939810867966,0.32555603981018066,0.9583278,29.075643062591553
DensMAP,dens_lambda,2.5,0.9043985982630051,0.954929575132965,0.8548610582984337,0.18291817605495453,0.9468989,35.0800838470459
