method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.9300432938060057,0.9636708953319123,0.18808660200589983,0.3075692057609558,0.8932282,24.97847604751587
PaCMAP,n_neighbors,15,0.9219081696708815,0.952146175230921,0.1556853876423271,0.32911446690559387,0.9308942,1.2645399570465088
Density t-SNE,lambda_density,0.004,0.9116959913909066,0.9483582707311521,0.9598149946426807,0.16480910778045654,0.7970414,24.56751298904419
UMAP,n_neighbors,5,0.9175695177390093,0.9560999013541387,0.03565183407131121,0.34305721521377563,0.95545006,22.849458932876587
DensMAP,dens_lambda,2.0,0.9024332139925361,0.9517306761035574,0.8034878568151488,0.1834224909543991,0.91999084,34.859899044036865
