method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
DR-SNE,lambda_density,0.005,0.9106261045922063,0.9499349075281278,0.9701924364012885,0.12550456821918488,0.773833,39.83502221107483
DenSNE,dens_lambda,1.0,0.9308859640046081,0.9513354304201762,0.6848332738733863,0.2577440805854142,0.8622459772849219,241.9162802696228
t-SNE,perplexity,150,0.9297696791595097,0.9639988824734588,0.20969976990094935,0.303766131401062,0.91668886,28.69600796699524
PaCMAP,n_neighbors,20,0.9200681415257687,0.9535622607148031,0.1772387985021967,0.2851085960865021,0.9333351,1.5543487071990967
UMAP,n_neighbors,10,0.9191052199526776,0.9600656719300787,0.05005460439623007,0.3417551815509796,0.9623549,23.811979055404663
DensMAP,dens_lambda,2.5,0.9052448831770865,0.9557029034995137,0.8516940620449174,0.18351344764232635,0.9463954,25.21860980987549
