method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,50,0.9999977088975825,0.9997972835790951,0.09869166713196861,nan,5.466362223986653,15.713243961334229
PaCMAP,n_neighbors,30,0.9999709379075133,0.999974657438058,0.520742714251262,nan,1.4332721563427964,1.8955249786376953
Density t-SNE,lambda_density,0.002,0.9945261831678203,0.9853615809007925,0.9917247192387092,nan,4.351498529827041,90.70388007164001
UMAP,n_neighbors,10,0.9985580258802287,0.9999733854950346,0.09912279898561192,nan,1.0396095721812035,6.989541053771973
DensMAP,dens_lambda,0.25,0.9995570388203431,0.9999814384592236,0.9451773101754445,nan,1.2812406078999266,9.21133804321289
