method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.9293901754240738,0.9609717100225574,0.18733295969680167,0.28884395956993103,0.8935846,22.803810119628906
PaCMAP,n_neighbors,15,0.9205034939950194,0.9534481488379793,0.1598526716699496,0.335526704788208,0.9325848,1.3870809078216553
Density t-SNE,lambda_density,0.004,0.9104880555728013,0.9506404254878831,0.9628652749175425,0.16314005851745605,0.7928957,25.585623025894165
UMAP,n_neighbors,5,0.9172189731172782,0.9565254582203735,0.03810041445594939,0.336960107088089,0.9560728,25.775557041168213
DensMAP,dens_lambda,2.0,0.9018798038120072,0.949561874409332,0.8276533966497746,0.17343872785568237,0.9368183,34.64871883392334
