method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
t-SNE,perplexity,100,0.9819801643397617,0.9775659404274221,0.6188802709097995,0.3954189121723175,1.508168289504242,9.319819927215576
PaCMAP,n_neighbors,10,0.9681442126624176,0.9788570810083417,0.5284953900152337,0.5472486615180969,1.003190247428872,0.39825892448425293
Density t-SNE,lambda_density,0.008,0.9576442541292275,0.965281956346304,0.9257682059112396,0.20133543014526367,1.7464443350061487,11.46864628791809
UMAP,n_neighbors,5,0.9776748942752531,0.975238613768449,0.5289552883639367,0.5257777571678162,0.6385302016862754,2.4778199195861816
DensMAP,dens_lambda,2.0,0.9605439633305329,0.9738832503919043,0.7844003840671131,0.49298322200775146,0.5976442514889709,5.43079400062561
