method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
Density t-SNE,lambda_density,0.008,0.9576442541292275,0.965281956346304,0.9257682059112396,0.20133543014526367,1.7464443350061487,11.477524995803833
DenSNE,dens_lambda,0.016,0.9861571449968615,0.9777075991716634,0.5852399077257082,0.46792847080696504,2.180191871793095,4.251632928848267
t-SNE,perplexity,100,0.9819801643397617,0.9775659404274221,0.6188802709097995,0.3954189121723175,1.508168289504242,9.581348180770874
PaCMAP,n_neighbors,10,0.9681442126624176,0.9788570810083417,0.5284953900152337,0.5472486615180969,1.003190247428872,0.3973541259765625
UMAP,n_neighbors,5,0.9781282022568253,0.9752401131333275,0.5278163778168433,0.5604827404022217,0.6344077245047351,2.3822810649871826
DensMAP,dens_lambda,2.0,0.9616535558140918,0.975106669659149,0.825107627799606,0.5065626502037048,0.5192433918129375,4.376760959625244
