method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
Density t-SNE,lambda_density,0.001,0.9539633784732671,0.9666554639382084,0.882279704791169,-0.0026587790343910456,0.4877406498161327,86.03052282333374
DenSNE,dens_lambda,0.016,0.9772022911024175,0.9642380018055974,0.49771408214497265,0.08420017646365852,0.41587994897066427,28.481886863708496
t-SNE,perplexity,100,0.9739509158391012,0.9819115136924466,0.45121802001983674,0.16010355949401855,0.39909126275191587,34.707228899002075
PaCMAP,n_neighbors,30,0.9561743845922359,0.9790957006720835,0.37928991909201565,0.1687389463186264,0.6623014645932797,2.0574839115142822
UMAP,n_neighbors,100,0.9557437977730966,0.9837761701273949,0.3319715516524316,0.18104758858680725,0.8703026521251873,14.065376996994019
DensMAP,dens_lambda,0.5,0.9538843334336443,0.9818774280268834,0.7486397913869853,0.15412099659442902,0.8284870299020921,8.93028998374939
