method,trustworthiness_mean,continuity_mean,density_corr_mean,silhouette_mean,stress_mean,time_sec_mean,trustworthiness_std,continuity_std,density_corr_std,silhouette_std,stress_std,time_sec_std,score
DR-SNE,0.9919932290099307,0.9896056113953255,0.9029512546756016,0.16141572222113604,14.950298125,230.41412287950516,0.0011134580697518164,0.002689629423967411,0.04512964306557735,0.03365936429626982,0.655343842030575,4.649242194100818,-0.5920785578243986
DensMAP,0.9914905456916441,0.9933914504965394,0.6530886027072176,0.2509238496422767,3.55249215,9.026524186134338,0.0022380036506140493,0.002286507824066944,0.0361416910403908,0.053296581104243325,0.11188588171625283,0.48526610980898915,0.2978393877072176
DenSNE,0.9934771692245963,0.984809067108035,0.3382218517843426,0.10593471106551694,9.815594782738613,20.466298282146454,0.001968933084067988,0.0021557881988312775,0.017565274612563204,0.025357264827732384,0.06502933031068774,2.0828061078054696,-0.6433376264895186
t-SNE,0.9985575975524126,0.9972252462634167,0.279195901023371,0.21025646477937696,14.748891,33.22881406545639,0.00013938966962689047,0.00042900229493776903,0.01553930296957348,0.02029230062060931,0.6446802230289577,1.8495795515545694,-1.1956931989766293
UMAP,0.9957824656434948,0.9975719199518507,0.21455569341585246,0.35855836421251297,3.0483142,7.243906617164612,0.0004078994977506794,0.0001414923644535282,0.00703276923856015,0.004951740097420328,0.11036819289698763,0.22453294192764653,-0.09027572658414756
PaCMAP,0.9947494994482897,0.9974957959674993,0.15075870527271318,0.20495874062180514,4.842480325,1.3044612407684326,0.0003537277410808093,0.0001168609139239605,0.009531739848441481,0.004024659476095368,0.02152526428848597,0.22032688808840228,-0.33348932722728686
