method,trustworthiness_mean,continuity_mean,density_corr_mean,silhouette_mean,stress_mean,time_sec_mean,trustworthiness_std,continuity_std,density_corr_std,silhouette_std,stress_std,time_sec_std,score
Density t-SNE,0.8604543458215774,0.8955171871443058,0.9755605432662445,0.306075910727183,1.04283978,14.896624644597372,0.004910854231480244,0.004852763949916507,0.010561792161330338,0.027899912287037743,0.06382709339922349,1.302383038020903,0.8712765652662445
DensMAP,0.8533807799231528,0.9243043305303192,0.6723240250429532,0.5659409165382385,0.5803446566666667,9.389533599217733,0.0026463644859146427,0.0012941564829092639,0.051062414866920626,0.0017247435949078623,0.03834797795900108,0.02131147280632561,0.6142895593762865
PaCMAP,0.8592924861286443,0.9231077953224845,0.27740894826287166,0.619077225526174,0.4916568666666667,0.5708868503570557,0.0009216844658194926,0.00019231030080371804,0.002185760290011367,0.0031100475900577612,0.0005449733543333317,0.0014404371546356271,0.22824326159620498
t-SNE,0.881300391594177,0.93600894021233,0.17163601624520752,0.5374427437782288,0.5570746333333334,7.1270820299784345,0.0001333086019119325,0.0009094985538417918,0.002522474053274348,0.0003932403327819574,0.02445449039426769,0.8268064709089947,0.11592855291187418
UMAP,0.8561875099163235,0.9192735571605629,0.025095839882448363,0.5883098244667053,0.5788357866666667,5.87282673517863,0.0004933082767803743,0.005420288317830543,0.009854136597372812,0.00907992958148352,0.015468673165505657,0.7153916782550714,-0.03278773878421831
