method,trustworthiness_mean,continuity_mean,density_corr_mean,silhouette_mean,stress_mean,time_sec_mean,trustworthiness_std,continuity_std,density_corr_std,silhouette_std,stress_std,time_sec_std,score
DR-SNE,0.9918191018825024,0.9783668933694454,0.994252486462781,,4.665894548457219,297.9195816516876,0.001657953709646144,0.002193028314431211,0.0019407162700165977,,0.49583222264640386,144.84803069095352,0.5276630316170591
DensMAP,0.9993871548466915,0.9999613214297657,0.9383216361238107,,1.2706586045766626,12.199059963226318,0.0003159578501639744,3.377589374573204e-05,0.016126701045087354,,0.011150914560383012,0.3075106447241713,0.8112557756661445
PaCMAP,0.9999770461764804,0.9999799939813423,0.5119778091667281,,1.667293982921321,1.7702757517496746,5.376717573995702e-07,2.4234597448579463e-07,0.007518513231519884,,0.0026858870817823947,0.1403613894921831,0.345248410874596
DenSNE,0.9979253887049855,0.990105234226101,0.40571671426150463,,4.111779743901632,11.155597448348999,0.001197894164697023,0.0004720858588128031,0.04107863537419141,,0.11335299723332262,0.3558160877617821,-0.005461260128658607
t-SNE,0.9999835490019059,0.9999651105092453,0.2110847681069518,,3.4251244233402667,24.431502898534138,4.149938170040775e-06,1.9313284524317514e-05,0.16089538936044953,,0.47126912057336845,3.0363946890688878,-0.13142767422707488
UMAP,0.9996152044671817,0.9999832641187681,0.14630859742288496,,1.2788667632540756,11.23788563410441,0.0005179635505444167,7.442145526045819e-06,0.08800591902575733,,0.19502104165243908,0.3387704857685995,0.018421921097477395
