lambda,trustworthiness,continuity,density_corr,time_sec
0,0.9715102040816327,0.9733485260770975,0.47058827411247267,15.373203992843628
5.011872336272725e-05,0.9723998992189469,0.9750209372637944,0.5110536996915882,15.123667001724243
0.00014839817889675662,0.9711498614260519,0.9762608465608466,0.5760025098925494,14.24865198135376
0.0004393970560760795,0.9697188712522046,0.9771398589065255,0.6985310740435446,14.98097014427185
0.0013010252169108315,0.9633602418745276,0.9764918115394305,0.8402741036837529,14.386223077774048
0.003852248420036753,0.9535962962962963,0.9727091458805744,0.9375708048674317,15.187846183776855
0.011406249238513215,0.9348681531872008,0.9691661627614009,0.9784977820636934,14.720952987670898
0.03377313908791009,0.9163983119173595,0.96488820861678,0.9945348577148888,14.394387006759644
0.1,0.8968173595364072,0.9604229276895944,0.998934490103467,14.358958005905151
