lambda,trustworthiness,continuity,density_corr,time_sec
0,0.9152120433358528,0.9312345930964978,0.5690250301405307,15.177289247512817
5.011872336272725e-05,0.9131180901990426,0.9325063744016124,0.5970079847586358,15.155192136764526
0.00014839817889675662,0.9114644494834971,0.9338030990173847,0.6455145245540336,15.529309034347534
0.0004393970560760795,0.9066408919123204,0.9330873015873016,0.7449212796147392,15.269180059432983
0.0013010252169108315,0.8907481733434114,0.9263922146636432,0.8607278564851405,15.2376868724823
0.003852248420036753,0.8577432350718065,0.9160173847316704,0.9445556622884453,15.043367147445679
0.011406249238513215,0.8028943562610229,0.9028443688586546,0.9809978270216306,14.977939128875732
0.03377313908791009,0.7448500125976316,0.88466470143613,0.9945764388241538,13.866561889648438
0.1,0.7041354749307129,0.8690869236583523,0.9988755507938076,14.014919996261597
