dataset,method,seed,param1_name,param1_value,param2_name,param2_value,AUROC_kNN,AUROC_LOF,AUROC_IF,AUROC_centroid,AUROC_linear,AUPRC_kNN,AUPRC_LOF,AUPRC_IF,AUPRC_centroid,AUPRC_linear
fashion_dino,HIGH-D,0,,,,,0.8684933333333333,0.45911599999999997,0.9131644444444444,0.9179742222222221,0.9990671111111111,0.44032102385404487,0.09497745287534012,0.665198709188344,0.6918389775430024,0.9944530837433739
fashion_dino,DR-SNE,0,lambda,0.0,k_density,10.0,0.7788097777777777,0.6674520000000002,0.846628888888889,0.8413951111111111,0.6721382222222223,0.27675340105775925,0.2731128457843904,0.3667770574050417,0.3852301082880365,0.4224703480538305
fashion_dino,DR-SNE,0,lambda,0.0,k_density,20.0,0.8294662222222222,0.651754,0.8694822222222222,0.8690159999999999,0.6717391111111112,0.29209982904202153,0.2155390435014583,0.3829793359075094,0.38887916463793804,0.4157265251715625
fashion_dino,DR-SNE,0,lambda,0.0,k_density,40.0,0.8550773333333335,0.6850528888888888,0.8825604444444445,0.8768746666666667,0.6535622222222222,0.3622838531225276,0.23032869147617524,0.45480793097688776,0.44772750486551416,0.40994504342307037
fashion_dino,DR-SNE,0,lambda,0.0,k_density,80.0,0.8456871111111112,0.6284384444444444,0.8640333333333333,0.8574848888888889,0.6434346666666666,0.37221796178848665,0.20991152543267438,0.44367392835694924,0.42856295499358044,0.3904279068544255
fashion_dino,DR-SNE,0,lambda,0.0,k_density,300.0,0.8225546666666665,0.6113684444444445,0.8602248888888888,0.8489239999999999,0.5953311111111111,0.34205389587874657,0.17741173027746343,0.47384528748493376,0.4673525411243331,0.34618532171131766
fashion_dino,DR-SNE,0,lambda,5e-05,k_density,10.0,0.8690724444444445,0.6914346666666665,0.8675524444444445,0.8641977777777777,0.6496906666666666,0.622073571735821,0.341426763716036,0.6076292350341395,0.6145705038226649,0.5229030516377408
fashion_dino,DR-SNE,0,lambda,5e-05,k_density,20.0,0.8646657777777778,0.6628082222222221,0.8673075555555555,0.862616,0.6216231111111111,0.6870133375619047,0.2892177447302357,0.6933219788558266,0.6795738899682098,0.5093983176247112
fashion_dino,DR-SNE,0,lambda,5e-05,k_density,40.0,0.8439604444444445,0.6788864444444445,0.8376293333333332,0.8222897777777778,0.5977502222222222,0.6244279237687098,0.282768138400056,0.6065080215207388,0.5854616866494223,0.4597866444605912
fashion_dino,DR-SNE,0,lambda,5e-05,k_density,80.0,0.8341088888888889,0.6552851111111112,0.8261595555555556,0.8125124444444445,0.5765924444444445,0.5587905370723683,0.2579751052344083,0.568126521584564,0.5492138241979322,0.41707771100895547
fashion_dino,DR-SNE,0,lambda,5e-05,k_density,300.0,0.765255111111111,0.6238368888888889,0.8361386666666667,0.8178337777777777,0.5833955555555556,0.31157576611151167,0.20480150688855792,0.42751009703964654,0.38108681080223705,0.40332128944225265
fashion_dino,DR-SNE,0,lambda,0.0001,k_density,10.0,0.8565422222222222,0.6722431111111111,0.8567457777777776,0.8467724444444444,0.641852888888889,0.6047981149582297,0.33037765986946843,0.5993523792440802,0.5845406492962355,0.5100268317124157
fashion_dino,DR-SNE,0,lambda,0.0001,k_density,20.0,0.8472644444444445,0.685642,0.843086,0.8335995555555555,0.611048,0.6790296526594143,0.35111072298985,0.6531004163481381,0.6326728350900257,0.5066464615601696
fashion_dino,DR-SNE,0,lambda,0.0001,k_density,40.0,0.7912088888888889,0.6875015555555557,0.7850551111111111,0.7678875555555555,0.5895577777777778,0.5444544887584314,0.2956141839552067,0.5253116026194458,0.4819080125533858,0.4158758047031141
fashion_dino,DR-SNE,0,lambda,0.0001,k_density,80.0,0.800379111111111,0.6979597777777778,0.7955915555555555,0.7712604444444444,0.5697751111111111,0.5419135053415095,0.2611299576026402,0.5217143066473992,0.47398476933713646,0.4123495728784139
fashion_dino,DR-SNE,0,lambda,0.0001,k_density,300.0,0.7681315555555556,0.6057828888888889,0.8178648888888889,0.7981315555555556,0.5834284444444444,0.308812189553852,0.21375850737902605,0.39346599547759925,0.33515190269648387,0.4319072909283689
fashion_dino,DR-SNE,0,lambda,0.0002,k_density,10.0,0.8418022222222222,0.7036953333333332,0.8363879999999999,0.8205991111111111,0.6307942222222223,0.5979216932020228,0.34471924388197384,0.5712521333383106,0.5503760830480016,0.4933816000734294
fashion_dino,DR-SNE,0,lambda,0.0002,k_density,20.0,0.8327871111111111,0.6788337777777778,0.8322511111111112,0.828072,0.6515088888888889,0.6620717843172762,0.337723448033036,0.6404769777412141,0.6273688673727855,0.5121009952956292
fashion_dino,DR-SNE,0,lambda,0.0002,k_density,40.0,0.8005986666666667,0.6913986666666667,0.7914731111111111,0.773088,0.5911351111111112,0.5625606772485697,0.2862595466411783,0.526816641045205,0.492818072145328,0.4514894371427254
fashion_dino,DR-SNE,0,lambda,0.0002,k_density,80.0,0.7777022222222223,0.6718208888888889,0.7717304444444444,0.7584857777777778,0.5838204444444445,0.5178735021594394,0.2213119151236114,0.48650388073912626,0.4491370179104629,0.4261737495736991
fashion_dino,DR-SNE,0,lambda,0.0002,k_density,300.0,0.7299524444444445,0.610554,0.7839004444444444,0.7524377777777778,0.5803675555555556,0.2896537075497991,0.19939175487667996,0.38953944623273423,0.2727901595962861,0.41012828810844276
fashion_dino,DR-SNE,0,lambda,0.0005,k_density,10.0,0.8105168888888888,0.6871895555555556,0.8048708888888888,0.7927813333333333,0.645736,0.5401829386703626,0.31598962556360294,0.5162959599317357,0.4991455597027673,0.4719347458412686
fashion_dino,DR-SNE,0,lambda,0.0005,k_density,20.0,0.8368217777777778,0.6726708888888889,0.8370113333333333,0.830476,0.6346244444444444,0.6717723538766182,0.32614907097736595,0.6444811313246955,0.6303557012024328,0.5100775142592352
fashion_dino,DR-SNE,0,lambda,0.0005,k_density,40.0,0.7771586666666668,0.6827748888888889,0.7755677777777779,0.7688773333333333,0.5827035555555555,0.5298777550684162,0.3009695145296632,0.4923618706973321,0.4829160417569792,0.4256068937089974
fashion_dino,DR-SNE,0,lambda,0.0005,k_density,80.0,0.7537515555555556,0.6305708888888889,0.7549977777777778,0.7440475555555557,0.5720417777777778,0.4848245992154697,0.22925630284014653,0.4662347002006974,0.44060776969791754,0.397614980878913
fashion_dino,DR-SNE,0,lambda,0.0005,k_density,300.0,0.6152382222222221,0.5183015555555556,0.6967902222222222,0.6761511111111111,0.5627880000000001,0.2247894937912241,0.15781823721725008,0.30557100706721607,0.23343431900901584,0.2793988408821363
fashion_dino,DR-SNE,0,lambda,0.001,k_density,10.0,0.7709257777777777,0.7003893333333334,0.7693037777777778,0.7603231111111111,0.6378848888888888,0.4420373983300923,0.29112074800850807,0.43034029883742,0.40944908188390305,0.39891755321217437
fashion_dino,DR-SNE,0,lambda,0.001,k_density,20.0,0.833304,0.6851748888888889,0.8269831111111111,0.8182093333333333,0.6454822222222223,0.6401152810564208,0.3119499404367324,0.5986345181327895,0.5958095966567742,0.5133290131524012
fashion_dino,DR-SNE,0,lambda,0.001,k_density,40.0,0.7692888888888888,0.6823011111111111,0.7686471111111111,0.7618715555555555,0.5994102222222222,0.5243657749784996,0.3011670751930423,0.49658740724203987,0.48823658934758124,0.4168169623908198
fashion_dino,DR-SNE,0,lambda,0.001,k_density,80.0,0.7442173333333334,0.6189351111111112,0.7580420000000001,0.7432700000000001,0.5911111111111111,0.47338175589913556,0.22078598057683108,0.45070372702414496,0.4193975254476602,0.419828650487459
fashion_dino,DR-SNE,0,lambda,0.001,k_density,300.0,0.5682133333333333,0.5169255555555555,0.6759844444444446,0.674048,0.6158151111111111,0.20484535865859552,0.1603579655362372,0.2668935817882934,0.2383004720517208,0.30374757873081354
fashion_dino,DR-SNE,0,lambda,0.002,k_density,10.0,0.7380657777777778,0.6867266666666666,0.7365715555555556,0.7284377777777777,0.6252817777777777,0.3748894915123088,0.27732719276059675,0.36601643432459696,0.3497162058508857,0.3567913848082882
fashion_dino,DR-SNE,0,lambda,0.002,k_density,20.0,0.766036,0.7050866666666666,0.7591182222222222,0.7509946666666667,0.6384697777777777,0.5009631529667871,0.339885794579323,0.46679895747135086,0.456958070101673,0.4184063154835512
fashion_dino,DR-SNE,0,lambda,0.002,k_density,40.0,0.7968737777777779,0.6513733333333334,0.7972386666666668,0.7928715555555557,0.5910666666666666,0.5765275622923012,0.2921930904778688,0.5505895571515953,0.5495339555480523,0.42891424250826105
fashion_dino,DR-SNE,0,lambda,0.002,k_density,80.0,0.7401488888888889,0.6357377777777777,0.7513626666666667,0.7322199999999999,0.5859342222222224,0.46372833715043926,0.25320450427493474,0.44901902559423196,0.40839910109750666,0.40415176380500567
fashion_dino,DR-SNE,0,lambda,0.002,k_density,300.0,0.592236,0.5199686666666667,0.6748893333333333,0.6703275555555556,0.6017555555555556,0.21265042502141207,0.17649543364053794,0.2757136535716313,0.2463280707780453,0.3530549718695728
fashion_dino,DR-SNE,0,lambda,0.005,k_density,10.0,0.7118791111111111,0.6917435555555556,0.705208,0.699268,0.6180511111111111,0.3344284124949345,0.2743613119171335,0.3269052578228557,0.310809675126681,0.3026191849063967
fashion_dino,DR-SNE,0,lambda,0.005,k_density,20.0,0.7398968888888888,0.6842422222222221,0.7355368888888889,0.7345431111111111,0.6171951111111111,0.4415048949035927,0.3284760364907071,0.41059961644018916,0.4101214834268035,0.35176735890314204
fashion_dino,DR-SNE,0,lambda,0.005,k_density,40.0,0.7692417777777778,0.7036055555555556,0.7649906666666666,0.7577355555555554,0.6289613333333333,0.48346876487664575,0.33946406464960877,0.4641286175268394,0.46038609083715976,0.3864159193142083
fashion_dino,DR-SNE,0,lambda,0.005,k_density,80.0,0.7559631111111111,0.6135804444444444,0.7609755555555555,0.7570217777777778,0.5891053333333334,0.4676409382248765,0.25879121380816494,0.4577905208216457,0.45464407835242704,0.4006327959840631
fashion_dino,DR-SNE,0,lambda,0.005,k_density,300.0,0.5852657777777778,0.5419146666666667,0.6714175555555556,0.6636051111111111,0.6516111111111111,0.23234683358897906,0.19372594460625864,0.2667496775942346,0.25005936874187035,0.3405724722800072
fashion_dino,DR-SNE,0,lambda,0.01,k_density,10.0,0.690644888888889,0.6696091111111111,0.6874453333333334,0.6850120000000001,0.6170142222222222,0.32951214150644254,0.25064353940938694,0.32037084514342345,0.3124002505766018,0.2941155673369769
fashion_dino,DR-SNE,0,lambda,0.01,k_density,20.0,0.701292,0.6318755555555555,0.7009442222222222,0.6979915555555555,0.6200475555555556,0.3570453180598216,0.2394441996780114,0.3360669860252855,0.32665067214619603,0.3216658905052237
fashion_dino,DR-SNE,0,lambda,0.01,k_density,40.0,0.7121982222222222,0.681694,0.710304,0.7060373333333334,0.6075155555555556,0.392835289374038,0.33621740607511535,0.3825614685355165,0.3820927699908977,0.29803939219226416
fashion_dino,DR-SNE,0,lambda,0.01,k_density,80.0,0.7629044444444444,0.6773731111111111,0.7730453333333333,0.7640782222222222,0.6370386666666668,0.46800664735495573,0.29111110208801294,0.47476922947940065,0.4583201838076161,0.4268000607777048
fashion_dino,DR-SNE,0,lambda,0.01,k_density,300.0,0.5905546666666667,0.5543491111111112,0.6710688888888889,0.6609342222222221,0.6554733333333335,0.2352410677412128,0.21036881671384572,0.2678615206733541,0.2373335647832892,0.3341755400011956
fashion_dino,DR-SNE,0,lambda,0.02,k_density,10.0,0.6875937777777777,0.6544164444444445,0.6838528888888888,0.6797679999999999,0.6177302222222223,0.3399696120992492,0.2484414680466063,0.3280226883743874,0.3248304431503791,0.30242724219428
fashion_dino,DR-SNE,0,lambda,0.02,k_density,20.0,0.6930568888888888,0.6707242222222223,0.6818982222222222,0.6794213333333333,0.6046893333333334,0.32985432712491325,0.25446152153643364,0.302304348481031,0.29906700680859444,0.30095472665828993
fashion_dino,DR-SNE,0,lambda,0.02,k_density,40.0,0.6931773333333333,0.6516686666666667,0.6899917777777778,0.6873102222222223,0.6160751111111111,0.35502193088771555,0.26636889196791924,0.33579097811605135,0.33241971799378256,0.29646793323665144
fashion_dino,DR-SNE,0,lambda,0.02,k_density,80.0,0.7307577777777777,0.638946,0.7370262222222222,0.7303626666666666,0.6263186666666667,0.37031832284330124,0.2915359133803061,0.3770138921577786,0.3781834229583683,0.32286816187691436
