dataset,method,seed,param1_name,param1_value,param2_name,param2_value,AUROC_kNN,AUROC_LOF,AUROC_IF,AUROC_centroid,AUROC_linear,AUPRC_kNN,AUPRC_LOF,AUPRC_IF,AUPRC_centroid,AUPRC_linear
fashion,HIGH-D,0,,,,,0.8913702222222222,0.5016702222222222,0.8999462222222222,0.8745906666666666,0.9999813333333333,0.42306238316439004,0.11374328677707939,0.5374604923573937,0.4592219353966756,0.9998338125324836
fashion,DR-SNE,0,lambda,0.0,k_density,10.0,0.7545528888888888,0.6107173333333333,0.8024640000000001,0.7911048888888889,0.5788742222222223,0.24431517024234706,0.2054903259992181,0.2812896272515912,0.2842724004686352,0.37335041825794457
fashion,DR-SNE,0,lambda,0.0,k_density,20.0,0.8016822222222223,0.6065075555555556,0.8298773333333332,0.8198942222222221,0.5869284444444445,0.2828653736287137,0.20722524143420906,0.32465987289132836,0.3317190470918278,0.3937469149968392
fashion,DR-SNE,0,lambda,0.0,k_density,40.0,0.8168982222222222,0.5828488888888889,0.8291875555555557,0.8201215555555555,0.5756066666666666,0.2737583783184496,0.14947532739125471,0.30873392201419825,0.31109031388542796,0.373207484539406
fashion,DR-SNE,0,lambda,0.0,k_density,80.0,0.8147826666666667,0.5753713333333333,0.8339435555555554,0.826467111111111,0.5772328888888889,0.27301304324946624,0.1725035019633999,0.3236558848735201,0.3215792194169702,0.3890701563772399
fashion,DR-SNE,0,lambda,0.0,k_density,300.0,0.8168933333333332,0.5748124444444445,0.8453564444444445,0.8426653333333334,0.6037564444444445,0.2704670718796078,0.16634155907065662,0.31914147667036313,0.3259658503614703,0.3619870347815265
fashion,DR-SNE,0,lambda,5e-05,k_density,10.0,0.8121173333333334,0.6170215555555556,0.7954453333333333,0.7675613333333333,0.6467631111111112,0.46350988298962337,0.1866606427521868,0.4818517405241083,0.47783298513346706,0.43343284822733774
fashion,DR-SNE,0,lambda,5e-05,k_density,20.0,0.8285582222222222,0.6095793333333334,0.8051553333333333,0.784391111111111,0.651544,0.5005978486568334,0.16050326478293986,0.5288997428646847,0.5360358333839281,0.439224198819849
fashion,DR-SNE,0,lambda,5e-05,k_density,40.0,0.7906026666666667,0.6037662222222222,0.7770782222222222,0.7724222222222222,0.5997711111111111,0.4758400605763364,0.16136627647966323,0.5036785917243469,0.5182874320614461,0.41306741164091393
fashion,DR-SNE,0,lambda,5e-05,k_density,80.0,0.801980888888889,0.6381882222222222,0.7922399999999999,0.7846377777777778,0.5818182222222222,0.45475949996099313,0.18098451561280587,0.5047860798485071,0.4954153066241644,0.3979514469524267
fashion,DR-SNE,0,lambda,5e-05,k_density,300.0,0.8021453333333333,0.5554786666666667,0.8152555555555556,0.8057137777777779,0.6694995555555555,0.3335009143617825,0.16593751745528784,0.40574210739760763,0.4414217086898655,0.40601704121870036
fashion,DR-SNE,0,lambda,0.0001,k_density,10.0,0.8048515555555555,0.6276266666666667,0.7833864444444445,0.7507733333333334,0.6453106666666667,0.444644720133793,0.1758274131333079,0.46202670216875263,0.45781391655833287,0.43900357558250114
fashion,DR-SNE,0,lambda,0.0001,k_density,20.0,0.7972435555555556,0.6389202222222222,0.7686657777777779,0.7518613333333333,0.6500857777777778,0.4639306944323671,0.1737564384741518,0.4927258271298492,0.49891577068847065,0.4394079362777017
fashion,DR-SNE,0,lambda,0.0001,k_density,40.0,0.7863835555555556,0.6380962222222223,0.7714408888888888,0.7553515555555557,0.5991533333333333,0.4598597327832151,0.18813977942267718,0.47698694190671936,0.4762358668138461,0.4093849994749249
fashion,DR-SNE,0,lambda,0.0001,k_density,80.0,0.7908462222222222,0.6282211111111111,0.7802942222222222,0.7681995555555556,0.5882453333333333,0.474035558348861,0.18476900288725037,0.4867036791284105,0.49141343196413345,0.41491978841880234
fashion,DR-SNE,0,lambda,0.0001,k_density,300.0,0.7978257777777776,0.5756004444444445,0.8119413333333333,0.8028653333333334,0.6766715555555556,0.3715718957000153,0.17662721595603037,0.4369761982380524,0.4656025120976761,0.4135055543116746
fashion,DR-SNE,0,lambda,0.0002,k_density,10.0,0.8025559999999999,0.6232551111111111,0.7841251111111112,0.756916,0.6458066666666666,0.42733952494894445,0.17627834740359766,0.46462775094257386,0.4439663720756814,0.4169291776037036
fashion,DR-SNE,0,lambda,0.0002,k_density,20.0,0.7925582222222222,0.6617853333333332,0.7605604444444445,0.7433742222222222,0.6646546666666666,0.4731988178831234,0.19209435339994324,0.4880651480001098,0.4829199037691064,0.4298891008286266
fashion,DR-SNE,0,lambda,0.0002,k_density,40.0,0.7737764444444445,0.6229611111111112,0.7591995555555556,0.7408808888888889,0.6502013333333333,0.4688335250862654,0.18420832194159165,0.4744599964608631,0.47979396634093197,0.41657262021482655
