dataset,method,seed,param1_name,param1_value,param2_name,param2_value,AUROC_kNN,AUROC_LOF,AUROC_IF,AUROC_centroid,AUROC_linear,AUPRC_kNN,AUPRC_LOF,AUPRC_IF,AUPRC_centroid,AUPRC_linear
swiss,DenSNE,0,perplexity,15.0,dens_lambda,1.0,0.7496423640437953,0.6384432940531141,0.4693194431520228,0.4526515817682911,0.6890915801832502,0.18681188681852717,0.14772906944290115,0.08705550645668529,0.08488916394460488,0.1538805378487536
swiss,DenSNE,0,perplexity,30.0,dens_lambda,0.0,0.45677847585862685,0.46930252417743734,0.49424688078667894,0.5104476894246168,0.7804696262108753,0.10091955030920394,0.08981246146467853,0.09537602581679594,0.0987843236582171,0.209661680053309
swiss,DenSNE,0,perplexity,30.0,dens_lambda,0.01,0.5978840596099998,0.46481365307820705,0.48957679856491476,0.5013622000722173,0.7773792419319866,0.16012257423342624,0.08866289048498391,0.09358342335539899,0.0965786045908327,0.20441637203925703
swiss,DenSNE,0,perplexity,30.0,dens_lambda,0.05,0.8158044593964646,0.48046125577081733,0.5054962179413259,0.521762031060566,0.7842443384881294,0.2749414744940251,0.09223512032406657,0.09605605304090875,0.10240480187798394,0.21777897688373382
swiss,DenSNE,0,perplexity,30.0,dens_lambda,0.1,0.8867288008587716,0.4896349018855307,0.53016853524868,0.514583933474592,0.7783396163577989,0.4172995873067941,0.09279286561857056,0.10102220403657086,0.09954858028334808,0.21322802455083956
swiss,DenSNE,0,perplexity,30.0,dens_lambda,0.2,0.9228196450666273,0.5039018272047316,0.5493893808501251,0.5176783248790405,0.7775243889244831,0.4765396445486508,0.09664945746424672,0.10789696430443176,0.10135655804162412,0.2161451844311791
swiss,DenSNE,0,perplexity,30.0,dens_lambda,0.5,0.9412003300090517,0.5301876804041319,0.574223764124561,0.5446333680469136,0.7835430915151788,0.5507150607386256,0.10990202378595754,0.12217453106858159,0.11823820314042416,0.2274438100567469
swiss,DenSNE,0,perplexity,30.0,dens_lambda,1.0,0.9435618626722452,0.5861057818814701,0.5875238590934369,0.5565763831595651,0.7912056060577052,0.5297483084230787,0.12634665996331446,0.13852588302249402,0.14375294049746995,0.23833001380479485
swiss,DenSNE,0,perplexity,50.0,dens_lambda,0.0,0.5010100182591355,0.4596141850463869,0.5492054983105513,0.5680398789135703,0.8147995613533221,0.12326314930621497,0.11264831892968938,0.1278679064080254,0.12453009158915349,0.3127557919296165
swiss,DenSNE,0,perplexity,50.0,dens_lambda,0.01,0.607522087053467,0.4585229111856238,0.5091012952365517,0.5378964995086819,0.807199825111231,0.15417126690914618,0.11197550826319086,0.10884202873589237,0.10924738091948893,0.2854935322234082
swiss,DenSNE,0,perplexity,50.0,dens_lambda,0.05,0.8562630704644125,0.45842985682540377,0.5684031916309846,0.5595536774504352,0.8068342862129503,0.3781655565609011,0.11374400192665135,0.1785096676913533,0.12438033845645306,0.28375631602087337
swiss,DenSNE,0,perplexity,50.0,dens_lambda,0.1,0.917432732605847,0.4574209516567015,0.5761489653379187,0.558274959160712,0.8007443458345262,0.5245563831637347,0.10847494157897017,0.12353999521181552,0.12130483021455082,0.27366157518507483
swiss,DenSNE,0,perplexity,50.0,dens_lambda,0.2,0.9455284708497199,0.45861730125436384,0.616441503313225,0.5785585835078287,0.8007345506387136,0.614444911869552,0.09633564786448284,0.17252457576812547,0.13785954710492862,0.28516218789958636
swiss,DenSNE,0,perplexity,50.0,dens_lambda,0.5,0.9617813721199342,0.45564624026991996,0.6394125732023923,0.5933390887529336,0.8027519157399448,0.6799993091924134,0.09051278360666615,0.25418179009435227,0.17192754124324922,0.29391561126664784
swiss,DenSNE,0,perplexity,50.0,dens_lambda,1.0,0.9677604486912059,0.45697571548339966,0.6600390294029517,0.6188141668807512,0.8031472854618368,0.7118213973549947,0.08729861282391185,0.30269783656695826,0.24075368014083395,0.31291879211205914
swiss,DenSNE,0,perplexity,75.0,dens_lambda,0.0,0.5009476851948732,0.4501823019511585,0.5649361375494824,0.5714267904838781,0.8855671796826268,0.14875348119791926,0.08436463391866042,0.18035267244475395,0.14840080567818317,0.4387762349997538
swiss,DenSNE,0,perplexity,75.0,dens_lambda,0.01,0.6436543382254399,0.4551502471728617,0.5768640146322416,0.5927175390550039,0.8874941618406776,0.20560531692908346,0.08486386779932674,0.17187600089415894,0.1392878342072377,0.4566552478275724
swiss,DenSNE,0,perplexity,75.0,dens_lambda,0.05,0.8597853338314041,0.4565727767465613,0.6528943245299753,0.6288395497949909,0.8915547157411913,0.4221550069539616,0.08492867205895047,0.2084128559055125,0.16002460237124017,0.4572719114238087
swiss,DenSNE,0,perplexity,75.0,dens_lambda,0.1,0.9226793956720373,0.46299708949113516,0.7091859791567138,0.6564477544290981,0.8938396677825768,0.5915468834752169,0.08586656533327877,0.23841383342278805,0.19289002650251455,0.4664208716266058
swiss,DenSNE,0,perplexity,75.0,dens_lambda,0.2,0.9533347966762229,0.45725621427257984,0.7099682591132053,0.6717402812735,0.8946473262009467,0.714657382878168,0.08436912015075265,0.2649747705064326,0.2238780560702074,0.4633838648070453
swiss,DenSNE,0,perplexity,75.0,dens_lambda,0.5,0.9701153028118,0.45654339115912346,0.7445439646233145,0.6757856971441216,0.8952733282606092,0.7937614516290848,0.08357821410066799,0.3226504719191148,0.24048609056432252,0.47307454157215684
swiss,DenSNE,0,perplexity,75.0,dens_lambda,1.0,0.9761914408688517,0.46363778434451663,0.7471352391519319,0.6678190862952299,0.8905493724618755,0.8072504615791938,0.10129581290023627,0.35056084824935596,0.300289921505247,0.46375230069017565
