method,AUPRC_kNN_mean,AUPRC_kNN_std,AUPRC_kNN_best_params,AUPRC_LOF_mean,AUPRC_LOF_std,AUPRC_LOF_best_params,AUPRC_IF_mean,AUPRC_IF_std,AUPRC_IF_best_params,AUPRC_centroid_mean,AUPRC_centroid_std,AUPRC_centroid_best_params,AUPRC_linear_mean,AUPRC_linear_std,AUPRC_linear_best_params
DR-SNE,0.5434526125222467,0.1201439148966599,"lambda=0.1, k_density=40.0",0.3054647004619454,0.0404407466171004,"lambda=5e-05, k_density=40.0",0.6652337876395312,0.097459602905504,"lambda=0.0002, k_density=40.0",0.710703417784106,0.0987518887555186,"lambda=0.0002, k_density=40.0",0.7470020998799646,0.1824508145728683,"lambda=0.002, k_density=40.0"
DenSNE,0.4813404157716096,0.0203233283462761,"perplexity=30.0, dens_lambda=1.0",0.291718839832401,0.0191654421774765,"perplexity=15.0, dens_lambda=1.0",0.6163560944301324,0.1200745857243342,"perplexity=100.0, dens_lambda=0.2",0.6479859669229691,0.0759139059798697,"perplexity=100.0, dens_lambda=0.1",0.6899602572834503,0.0777965240624131,"perplexity=100.0, dens_lambda=0.2"
DensMAP,0.4839737307701982,0.0085516524031575,"dens_lambda=0.5, dens_frac=0.5",0.3303063649242068,0.0049563167341835,"dens_lambda=3.0, dens_frac=0.1",0.68987407749034,0.1308574778504381,"dens_lambda=0.01, dens_frac=0.5",0.7000011362185184,0.1978968571213924,"dens_lambda=0.01, dens_frac=0.1",0.7046249090620957,0.2223004752999837,"dens_lambda=0.5, dens_frac=0.3"
HIGH-D,0.4184549745783094,0.0,,0.2985564777821173,0.0,,0.6419212399170329,0.0,,0.6093843166462154,0.0,,0.9712680765047867,0.0,
PaCMAP,0.2049199128363978,0.0242243370958048,"n_neighbors=5.0, FP_ratio=5.0",0.2780121099060402,0.0077654454419747,"n_neighbors=60.0, FP_ratio=5.0",0.8411201128537066,0.0139145371963999,"n_neighbors=40.0, FP_ratio=5.0",0.9114189029249732,0.0063864334732825,"n_neighbors=80.0, FP_ratio=5.0",0.9885050148808932,0.0001358255893505,"n_neighbors=80.0, FP_ratio=1.0"
TriMap,0.3284297225646641,0.0088223250808366,"n_inliers=80.0, n_outliers=5.0",0.2389146395240369,0.0069933623357512,"n_inliers=120.0, n_outliers=5.0",0.3519979122449999,0.0066467948688171,"n_inliers=120.0, n_outliers=10.0",0.3470040086795528,0.0410041555398499,"n_inliers=30.0, n_outliers=10.0",0.5305196831568064,0.0111550134751066,"n_inliers=120.0, n_outliers=5.0"
UMAP,0.2325812551748573,0.0198691858369193,"n_neighbors=5.0, min_dist=0.5",0.2513277198309809,0.0110640771496916,"n_neighbors=120.0, min_dist=0.0",0.7728143900989384,0.0434501227191432,"n_neighbors=60.0, min_dist=0.0",0.7568789978011254,0.0686078572575466,"n_neighbors=120.0, min_dist=0.1",0.9889590175604772,0.0004172509985552,"n_neighbors=80.0, min_dist=0.0"
t-SNE,0.3165619326853987,0.0745154742396073,"perplexity=5.0, learning_rate=200.0",0.2578555970541794,0.0089135435260714,"perplexity=10.0, learning_rate=50.0",0.6984626710967009,0.0539606901699217,"perplexity=75.0, learning_rate=500.0",0.6991874970635288,0.0771652269836213,"perplexity=100.0, learning_rate=500.0",0.82198717210241,0.1503983827794791,"perplexity=100.0, learning_rate=500.0"
