dataset,method,param1_name,param1_value,param2_name,param2_value,AUROC_kNN_mean,AUROC_kNN_std,AUROC_LOF_mean,AUROC_LOF_std,AUROC_IF_mean,AUROC_IF_std,AUROC_centroid_mean,AUROC_centroid_std,AUROC_linear_mean,AUROC_linear_std,AUPRC_kNN_mean,AUPRC_kNN_std,AUPRC_LOF_mean,AUPRC_LOF_std,AUPRC_IF_mean,AUPRC_IF_std,AUPRC_centroid_mean,AUPRC_centroid_std,AUPRC_linear_mean,AUPRC_linear_std,n_seeds
shuttle,DR-SNE,lambda,0.0,k_density,40.0,0.40473092197569616,0.03194285491029323,0.5313456041473449,0.008280365381841475,0.5925846472140972,0.0923072564121918,0.5860937670923402,0.07744272276948455,0.6264317614325463,0.047234633064305254,0.20989019930168723,0.01854379656739163,0.25705742712877966,0.013670196297703769,0.3194421245148238,0.07376058118013164,0.3145298041312584,0.0587740100782381,0.35146678218811134,0.08029380121058263,5
shuttle,DR-SNE,lambda,0.0,k_density,80.0,0.3928193384223918,0.026500390857599896,0.5294439846852631,0.00653380407908116,0.6138428337019334,0.08924993047068604,0.6012456065254097,0.07366589334127603,0.6337148700387625,0.04617283675338603,0.20445213853427635,0.014609098250660427,0.2518324751848878,0.01052218035897947,0.32230089586584165,0.07871637833953717,0.3146152632893676,0.05812646813035594,0.36351528277872414,0.09504157599407391,5
shuttle,DR-SNE,lambda,0.0,k_density,300.0,0.3850240422344296,0.025795170440345398,0.5273564719031653,0.00458431545895546,0.6339939121542888,0.07957466271766632,0.6092622767591733,0.06984778563381203,0.6347580319136287,0.04811468546252871,0.19761152080452873,0.010173860198416155,0.24787040651700382,0.01132741236634292,0.32273689803887395,0.06939388810040131,0.3047959428471245,0.062186516638132266,0.36729975070193127,0.08979784878532676,5
shuttle,DR-SNE,lambda,5e-05,k_density,40.0,0.589128819766474,0.05099472668858758,0.5270144110722694,0.007532323735593992,0.7667893510261349,0.04035456895830636,0.7561735987253574,0.04658118749698039,0.6552182825616514,0.1096306771521088,0.3127845287334112,0.03526719884346904,0.26070991093465745,0.011838874743846263,0.4453250854969067,0.024942051951834614,0.46490323764384084,0.040699599029376615,0.4527230748562916,0.12039983802780627,5
shuttle,DR-SNE,lambda,5e-05,k_density,80.0,0.4522859860645407,0.05384158413722297,0.5291403771610663,0.007346076015382805,0.7157901120068488,0.03829888673380626,0.703385603196119,0.03716443211554895,0.6552153813226795,0.08201407710249939,0.24960193726372956,0.03588996401748411,0.2596185645676047,0.010664445467682936,0.4169388656435573,0.04441615023728763,0.4169671447123897,0.04793929415575669,0.417589004303814,0.05723722602708948,5
shuttle,DR-SNE,lambda,5e-05,k_density,300.0,0.3968085895698081,0.0338778322900286,0.5283444626762741,0.004685901892160742,0.7106552757366055,0.06948398989578763,0.7096678081377374,0.07865760953260177,0.6145455756105681,0.055237332405340074,0.21040776184148777,0.02369069424762768,0.255611471759647,0.015191565729729604,0.4416127759403342,0.04199543172100776,0.49385567024871957,0.05325659753053729,0.3859166958025124,0.03242835844211016,5
shuttle,DR-SNE,lambda,0.0001,k_density,40.0,0.6762408028346532,0.038665983632308304,0.5281201636108535,0.019859749498880645,0.7912307674014887,0.03523423237526695,0.7848920358612161,0.041967078469502754,0.6797527763905734,0.100365555152545,0.40871674735682084,0.05013950913273281,0.2770922807603523,0.026054851798204347,0.4961346675564614,0.053833063973635895,0.5009044367788597,0.05506324732681583,0.49704715410044165,0.10701867120752498,5
shuttle,DR-SNE,lambda,0.0001,k_density,80.0,0.4576503769232598,0.034882321770750874,0.5312027775796058,0.010941016924313873,0.7209215952058216,0.025342114411868212,0.7107695417469263,0.018850373601465725,0.6729475161113886,0.07295406088595448,0.2541336972909752,0.020162172181839504,0.2651366633782988,0.014342466554415881,0.4118257137819043,0.043780247455353014,0.41864606810140587,0.04481592679612754,0.45558381892851474,0.02915065746776425,5
shuttle,DR-SNE,lambda,0.0001,k_density,300.0,0.39949632588999073,0.038237316350147106,0.5248552471998288,0.003440959588256697,0.7509523435827924,0.05665412061889138,0.7508751278209793,0.06612377014976287,0.6100775724715227,0.0574893977458463,0.21599919152994182,0.026417748723503328,0.24917843125922734,0.009380361593486056,0.5187443231515372,0.039146526545651976,0.5683952805383718,0.05885693950925208,0.4208624822652604,0.02013384787767018,5
shuttle,DR-SNE,lambda,0.0002,k_density,40.0,0.7063206582483176,0.025865259259563803,0.5101626834082424,0.019094582595785718,0.7784107155596776,0.06896070592650193,0.7638194335449812,0.07497692533279192,0.699203871489382,0.09402267725343565,0.45481412357788004,0.03712310207965942,0.2502637370637423,0.026767741880160397,0.4895211730581651,0.042480684020156305,0.4934638577009764,0.06383766922544615,0.5470838784802362,0.09477500223173593,5
shuttle,DR-SNE,lambda,0.0002,k_density,80.0,0.4936591282014696,0.0399790372853299,0.5363188271384748,0.013352074997856574,0.7198911559772657,0.06033851308565197,0.7153269601198545,0.05406487818711423,0.6466212931916007,0.06979969613621388,0.27002462958508255,0.021815258231547,0.27077868004247574,0.01534847975753173,0.42297593089876784,0.03942969713444416,0.4284386130917964,0.03617885937836116,0.41913424599897986,0.04766311378559397,5
shuttle,DR-SNE,lambda,0.0002,k_density,300.0,0.41073234881453474,0.035392099897526605,0.527513495517348,0.005805165122791975,0.755410977146798,0.0459375416744532,0.760803120020927,0.03947389612562221,0.5983862452735964,0.05408034092117936,0.2210457978789922,0.02267459321663291,0.2542463512456541,0.011250945459349161,0.5754019184418373,0.043480917598881175,0.5937900384102713,0.04448081906503838,0.42024064468893335,0.024026629149992627,5
shuttle,DR-SNE,lambda,0.0005,k_density,40.0,0.7078774345437683,0.035553624437842817,0.5224643647000071,0.02008464665391433,0.731583862452736,0.06646170035671703,0.7113228222872227,0.05598486374046451,0.6862194953746641,0.11673015366676369,0.4618177868932717,0.04872974720458069,0.2784600731469989,0.02444217173814295,0.4563456876415155,0.039588315377399916,0.4473823530292904,0.026386612861462377,0.5270622148395606,0.12152286690833311,5
shuttle,DR-SNE,lambda,0.0005,k_density,80.0,0.5405472878171744,0.07039706824057085,0.5345642909800005,0.008116404257500908,0.7131200684882643,0.06136356313378043,0.7019630686547288,0.06023473854910531,0.6488256640745761,0.08351212424174143,0.29962587388534956,0.05179020173234122,0.27737837521623343,0.014306364796386955,0.4081743181889038,0.04717308965068581,0.40524742317334717,0.05214362966229578,0.4072728585716499,0.08691530792929043,5
shuttle,DR-SNE,lambda,0.0005,k_density,300.0,0.4347531806615776,0.053690316871362845,0.5306751087964614,0.006672257611376276,0.7650314855770374,0.05187415932308537,0.7729998810967634,0.038686402083170236,0.5642309100853725,0.0694868507167455,0.24673786318878807,0.042207341496511036,0.26118575839119956,0.005175536413717412,0.6033117749592577,0.04705374850561343,0.6190030160572365,0.0344713811089412,0.37253979149048405,0.08381849685369383,5
shuttle,DR-SNE,lambda,0.001,k_density,40.0,0.6988268055456469,0.05489339928481259,0.5271516254072436,0.023377343573757543,0.7261443723098143,0.08565936722464486,0.7072712896245037,0.08646146015583249,0.7177824070771207,0.10695928615169223,0.4268524159820803,0.05195115855173528,0.2758905170967939,0.02487918067207082,0.4380304149355843,0.06392249144937018,0.433351502614612,0.059987163454854615,0.5359929182823414,0.15220187583266537,5
shuttle,DR-SNE,lambda,0.001,k_density,80.0,0.5488237140614968,0.037112059766171684,0.5416989607857126,0.013056826568113132,0.6771764524030345,0.06588318135997603,0.670283465315926,0.06262109463514286,0.6325775368005517,0.1058321745000641,0.2963948949023781,0.03459508284108901,0.28363114298051595,0.02208502976111845,0.3746012138898888,0.05219769312149659,0.37501540102008013,0.0508987452688109,0.3974388416052217,0.11859745337328259,5
shuttle,DR-SNE,lambda,0.001,k_density,300.0,0.43680174074338296,0.06641846726473227,0.5279502271051818,0.006120136337303062,0.763008989084683,0.05259944259676828,0.7704488359373143,0.04811308288209251,0.5824147820503673,0.052300036807558625,0.2598166420005706,0.05552392887805892,0.2584461170420777,0.008991924186418277,0.5881304149051122,0.0514835110746012,0.6053187601424854,0.043227893716778897,0.38285037383574294,0.07554057036515438,5
