dataset,method,param1_name,param1_value,param2_name,param2_value,AUROC_kNN_mean,AUROC_kNN_std,AUROC_LOF_mean,AUROC_LOF_std,AUROC_IF_mean,AUROC_IF_std,AUROC_centroid_mean,AUROC_centroid_std,AUROC_linear_mean,AUROC_linear_std,AUPRC_kNN_mean,AUPRC_kNN_std,AUPRC_LOF_mean,AUPRC_LOF_std,AUPRC_IF_mean,AUPRC_IF_std,AUPRC_centroid_mean,AUPRC_centroid_std,AUPRC_linear_mean,AUPRC_linear_std,n_seeds
swiss,DR-SNE,lambda,0.0,k_density,40.0,0.4265133333333333,0.01859208673297381,0.47121462222222216,0.008569741820736141,0.3961085333333333,0.19932497236085797,0.41456168888888884,0.20011168763922135,0.6567903111111112,0.057486938422781644,0.07991214028939841,0.003116287675621848,0.08742830519526608,0.0018405922756483146,0.08271962221331883,0.024245797896557852,0.08608175442721626,0.02516583306579003,0.16093684095890395,0.04864392498012204,5
swiss,DR-SNE,lambda,0.0,k_density,80.0,0.43872177777777777,0.02154228804290426,0.4749926222222222,0.006987148480347323,0.40541804444444446,0.210261766800186,0.41462097777777773,0.20571915362974413,0.6523654222222222,0.05431072193568517,0.08187299533593217,0.0038072844947007693,0.087985519030459,0.0012867066225140764,0.08507274060163286,0.026623086821478754,0.08695742730269884,0.027223280028962207,0.1614215257862229,0.048776582959885045,5
swiss,DR-SNE,lambda,0.0,k_density,300.0,0.4364279111111111,0.021892813429113544,0.47444555555555556,0.006317680274387358,0.4050076444444445,0.21133468160532642,0.4146936888888889,0.20568380697155308,0.6524216888888889,0.053768088717985774,0.08153652465087274,0.003850033780605407,0.08798043327407015,0.0010482502274066306,0.08496819473784056,0.027012038141679913,0.08697897821103874,0.027216331688732234,0.16150731505658616,0.04850382572958339,5
swiss,DR-SNE,lambda,5e-05,k_density,40.0,0.5463952000000001,0.0516657951070097,0.4743755111111111,0.00808545141459511,0.6417056,0.11937904948424972,0.6443416,0.12399426334703084,0.7034642666666666,0.07445372019731289,0.12811927595356,0.031641801943550665,0.08835257065186601,0.0016966489471283317,0.21141873062388505,0.1256081218199513,0.2513259656222031,0.16142787279546617,0.28069577073707397,0.07503785021510483,5
swiss,DR-SNE,lambda,5e-05,k_density,80.0,0.5108055111111112,0.045696218653944826,0.4821540444444444,0.02438299557519037,0.7106024888888889,0.10410880347666678,0.706734,0.11166509435089848,0.691355111111111,0.06700393701718188,0.12414546687783279,0.0327583111245199,0.09746216875995559,0.021882799066125103,0.2533742425079976,0.1425016015629996,0.29061796586946553,0.1813813491105929,0.2748799970075664,0.05182343603804135,5
swiss,DR-SNE,lambda,5e-05,k_density,300.0,0.45753875555555557,0.02057271213243289,0.47487804444444437,0.006546279149351561,0.6316991999999999,0.1351105199878882,0.6543171555555555,0.1326743414505728,0.6782910222222223,0.07235660466097196,0.08548822104217639,0.0042089418538898155,0.088987098986931,0.0024847701637673507,0.1602938589376339,0.06575381207386632,0.19366979436740217,0.07229648405622131,0.2283294464202315,0.08404790978001819,5
swiss,DR-SNE,lambda,0.0001,k_density,40.0,0.5647107555555555,0.04783592022675783,0.47947964444444435,0.007138447013734936,0.7265714666666667,0.10787264449461563,0.7206509777777776,0.11629745240838889,0.6993529777777778,0.07186158796416112,0.1883855889166386,0.09586661624347821,0.08995274031827448,0.00147625210484556,0.2949771043154864,0.15669668784766355,0.31428884661225986,0.16808453147639385,0.330118558120249,0.05441826342916502,5
swiss,DR-SNE,lambda,0.0001,k_density,80.0,0.49925706666666664,0.05228879424329159,0.48349017777777775,0.014006962807700208,0.7717428444444444,0.06108061243364483,0.7747524444444445,0.06597434626531583,0.6888271111111111,0.07202119011362361,0.1279932113848153,0.043302793515147854,0.09198784493762512,0.0060773463787855775,0.3536113552606198,0.1446341863320423,0.3906421291080479,0.17473242658982857,0.301655555448348,0.05273076578348591,5
swiss,DR-SNE,lambda,0.0001,k_density,300.0,0.47946151111111107,0.02300287004873546,0.47692928888888886,0.005893024033277807,0.7901481777777778,0.08185945243011357,0.7862832444444445,0.07962925141385462,0.68732,0.07204334757750255,0.09059988007168261,0.00642747472767774,0.08871762927012464,0.0012498248581875387,0.36157150421016376,0.10748176140787274,0.4500775198373733,0.0978514983161769,0.3278413951729441,0.09433152778479419,5
swiss,DR-SNE,lambda,0.0002,k_density,40.0,0.6216847111111111,0.021216521893195513,0.48912324444444444,0.01427227772801801,0.7630483555555555,0.07952340889767094,0.7534945333333333,0.07996188546149989,0.6996411555555555,0.1146657499160597,0.22075202741074024,0.07523330579330242,0.10381791990986618,0.011062028092672344,0.2813535131733236,0.12638632369977063,0.28653972613385736,0.10488742848854406,0.3069339562898249,0.01816631274963172,5
