method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
Density t-SNE,lambda_density,0.002,0.9133760200878845,0.9398178707670233,0.9164987071593592,0.08212508261203766,0.8008968,24.770323038101196
DenSNE,dens_lambda,0.016,0.9360731497002683,0.959333084994102,0.2071817024525795,0.3188362331396663,0.8794792553172337,225.2217879295349
t-SNE,perplexity,100,0.9310532342735732,0.9638001834950988,0.18759853587511524,0.3135015666484833,0.89276665,24.622581005096436
PaCMAP,n_neighbors,15,0.9202025896263184,0.9533706118112898,0.16694003120239434,0.29436182975769043,0.93287706,1.2714838981628418
UMAP,n_neighbors,10,0.9181339238288391,0.9600765850596359,0.04930874373694748,0.33145588636398315,0.9646564,22.11251187324524
DensMAP,dens_lambda,2.0,0.906695874119603,0.9573146802977311,0.8156678884805719,0.2008340060710907,0.94061047,24.85828137397766
