method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
Density t-SNE,lambda_density,0.004,0.9004944568161299,0.8624207483197913,0.9858211615331531,0.31747618317604065,4.462970453475384,85.59641599655151
DenSNE,dens_lambda,0.016,0.953336651620022,0.9517732169726151,0.16916801393648664,0.7452485420081161,1.5022078968582444,13.5362229347229
t-SNE,perplexity,75,0.9452913752633163,0.9564663215969506,0.09687505251253375,0.8744224905967712,2.3412484146868184,31.07900881767273
PaCMAP,n_neighbors,50,0.9209266887350788,0.9537344287290601,0.10072334482142482,0.9332844018936157,1.1473228161792333,3.201184034347534
UMAP,n_neighbors,15,0.9204859424215066,0.9514088313772695,0.045920059378826476,0.9278927445411682,0.5474158458259766,5.333124876022339
DensMAP,dens_lambda,8.0,0.8914771551810613,0.924918752131608,0.9850783038812382,0.8658010959625244,0.7849955084265694,8.751498937606812
